Date,Time,Name,MAC,Value
2023-06-14,15:41:21.483,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:22.474,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:23.489,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:24.490,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:25.493,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:26.503,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:27.501,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:28.481,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:29.497,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:30.492,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:31.489,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:32.495,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:33.496,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:34.491,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:35.493,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:36.492,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:37.491,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:38.489,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:39.492,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:40.494,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:41.486,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:42.502,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:43.501,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:44.506,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:45.500,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:46.493,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:47.502,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:48.491,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:49.487,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:50.493,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:51.499,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:52.498,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:53.495,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:54.498,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:55.495,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:56.495,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:57.494,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:58.494,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:41:59.503,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:42:00.489,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:42:01.491,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:42:02.495,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:42:03.510,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:42:04.513,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:42:05.500,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:42:06.495,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:42:07.506,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:42:08.512,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:42:09.496,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:42:10.514,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:42:11.514,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:42:12.515,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:42:13.520,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:42:14.523,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:42:15.501,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:42:16.517,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:42:17.521,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:42:18.535,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:42:19.516,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:42:20.510,AP1,f0:b4:29:db:56:85,-50
2023-06-14,15:42:21.515,AP1,f0:b4:29:db:56:85,-50
