Date,Time,Name,MAC,Value
2023-06-14,16:57:35.526,AP1,f0:b4:29:db:56:85,-41
2023-06-14,16:57:36.511,AP1,f0:b4:29:db:56:85,-41
2023-06-14,16:57:37.520,AP1,f0:b4:29:db:56:85,-41
2023-06-14,16:57:38.526,AP1,f0:b4:29:db:56:85,-41
2023-06-14,16:57:39.530,AP1,f0:b4:29:db:56:85,-41
2023-06-14,16:57:40.523,AP1,f0:b4:29:db:56:85,-41
2023-06-14,16:57:41.535,AP1,f0:b4:29:db:56:85,-41
2023-06-14,16:57:42.516,AP1,f0:b4:29:db:56:85,-41
2023-06-14,16:57:43.523,AP1,f0:b4:29:db:56:85,-41
2023-06-14,16:57:44.523,AP1,f0:b4:29:db:56:85,-41
2023-06-14,16:57:45.510,AP1,f0:b4:29:db:56:85,-41
2023-06-14,16:57:46.516,AP1,f0:b4:29:db:56:85,-41
2023-06-14,16:57:47.520,AP1,f0:b4:29:db:56:85,-41
2023-06-14,16:57:48.524,AP1,f0:b4:29:db:56:85,-42
2023-06-14,16:57:49.515,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:57:50.516,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:57:51.538,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:57:52.524,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:57:53.539,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:57:54.529,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:57:55.534,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:57:56.517,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:57:57.542,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:57:58.526,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:57:59.529,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:58:00.535,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:58:01.534,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:58:02.537,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:58:03.525,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:58:04.533,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:58:05.544,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:58:06.527,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:58:07.536,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:58:08.542,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:58:09.536,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:58:10.536,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:58:11.525,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:58:12.540,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:58:13.535,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:58:14.535,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:58:15.534,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:58:16.530,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:58:17.525,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:58:18.517,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:58:19.535,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:58:20.545,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:58:21.521,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:58:22.527,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:58:23.529,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:58:24.533,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:58:25.540,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:58:26.541,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:58:27.537,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:58:28.538,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:58:29.537,AP1,f0:b4:29:db:56:85,-44
2023-06-14,16:58:30.521,AP1,f0:b4:29:db:56:85,-47
2023-06-14,16:58:31.530,AP1,f0:b4:29:db:56:85,-39
2023-06-14,16:58:32.540,AP1,f0:b4:29:db:56:85,-39
2023-06-14,16:58:33.540,AP1,f0:b4:29:db:56:85,-39
2023-06-14,16:58:34.535,AP1,f0:b4:29:db:56:85,-39
2023-06-14,16:58:35.532,AP1,f0:b4:29:db:56:85,-39
