Date,Time,Name,MAC,Value
2023-06-14,16:04:39.389,AP1,f0:b4:29:db:56:85,-43
2023-06-14,16:04:40.375,AP1,f0:b4:29:db:56:85,-43
2023-06-14,16:04:41.384,AP1,f0:b4:29:db:56:85,-43
2023-06-14,16:04:42.378,AP1,f0:b4:29:db:56:85,-43
2023-06-14,16:04:43.380,AP1,f0:b4:29:db:56:85,-43
2023-06-14,16:04:44.387,AP1,f0:b4:29:db:56:85,-43
2023-06-14,16:04:45.377,AP1,f0:b4:29:db:56:85,-43
2023-06-14,16:04:46.380,AP1,f0:b4:29:db:56:85,-43
2023-06-14,16:04:47.379,AP1,f0:b4:29:db:56:85,-43
2023-06-14,16:04:48.375,AP1,f0:b4:29:db:56:85,-43
2023-06-14,16:04:49.379,AP1,f0:b4:29:db:56:85,-43
2023-06-14,16:04:50.385,AP1,f0:b4:29:db:56:85,-43
2023-06-14,16:04:51.380,AP1,f0:b4:29:db:56:85,-43
2023-06-14,16:04:52.381,AP1,f0:b4:29:db:56:85,-43
2023-06-14,16:04:53.385,AP1,f0:b4:29:db:56:85,-43
2023-06-14,16:04:54.384,AP1,f0:b4:29:db:56:85,-43
2023-06-14,16:04:55.384,AP1,f0:b4:29:db:56:85,-43
2023-06-14,16:04:56.384,AP1,f0:b4:29:db:56:85,-43
2023-06-14,16:04:57.385,AP1,f0:b4:29:db:56:85,-43
2023-06-14,16:04:58.379,AP1,f0:b4:29:db:56:85,-43
2023-06-14,16:04:59.376,AP1,f0:b4:29:db:56:85,-43
2023-06-14,16:05:00.381,AP1,f0:b4:29:db:56:85,-43
2023-06-14,16:05:01.381,AP1,f0:b4:29:db:56:85,-43
2023-06-14,16:05:02.387,AP1,f0:b4:29:db:56:85,-43
2023-06-14,16:05:03.385,AP1,f0:b4:29:db:56:85,-42
2023-06-14,16:05:04.380,AP1,f0:b4:29:db:56:85,-48
2023-06-14,16:05:05.386,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:06.383,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:07.386,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:08.389,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:09.388,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:10.386,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:11.389,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:12.387,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:13.389,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:14.382,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:15.386,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:16.391,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:17.387,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:18.386,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:19.385,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:20.381,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:21.384,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:22.398,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:23.390,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:24.390,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:25.390,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:26.392,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:27.390,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:28.388,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:29.395,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:30.393,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:31.391,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:32.391,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:33.395,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:34.392,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:35.397,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:36.391,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:37.390,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:38.392,AP1,f0:b4:29:db:56:85,-45
2023-06-14,16:05:39.392,AP1,f0:b4:29:db:56:85,-45
