AP1,AP2,AP1_attack,AP2_attack,layers1,layers2,error,error_adv
-45.0,-50.0,-48.34239959716797,-50.0,4,6,0.21857219170436615,3.8900551764802342
-47.0,-43.0,-47.0,-45.673919677734375,5,3,1.5979658954866902,1.7450410403999428
-50.0,-41.0,-50.0,-47.016319274902344,3,6,5.148296033146882,5.5225870278408555
-41.0,-55.0,-50.35871887207031,-55.0,4,4,0.500925565523925,0.9970562135242114
-50.0,-27.0,-50.0,-42.374427795410156,5,2,1.4964687859663375,1.6888565150308046
-48.0,-37.0,-48.0,-44.35327911376953,6,3,1.0647388220379266,1.905108855909161
-42.0,-48.0,-46.01087951660156,-48.0,6,3,1.2705773011553205,2.74392484251288
-32.0,-47.0,-42.027198791503906,-47.0,2,6,0.5224212062963298,5.215661053439508
-43.0,-40.0,-43.0,-42.00543975830078,6,2,0.5208139334073465,2.412772424374716
-48.0,-44.0,-48.0,-46.673919677734375,5,4,1.1982909619228452,0.3554386048214784
-36.0,-44.0,-41.34783935546875,-44.0,2,5,0.24239661761142745,1.8103171600783794
-29.0,-49.0,-42.369598388671875,-49.0,2,6,0.8675270574830557,5.97072893913994
-38.0,-48.0,-44.68479919433594,-48.0,2,5,0.9710140785182433,5.714268283292099
-36.0,-39.0,-38.00543975830078,-39.0,3,4,0.24278549109459527,0.4585675319978032
-37.0,-28.0,-37.0,-34.016319274902344,3,4,1.1165636453340144,1.7145652819548725
-43.0,-44.0,-43.668479919433594,-44.0,3,5,2.031850933358438,1.97249554831532
-46.0,-46.0,-46.0,-46.0,3,5,2.2356675003841673,2.2356675003841673
-50.0,-39.0,-50.0,-46.35327911376953,5,3,0.7837376104409448,0.6170269529012108
-50.0,-39.0,-50.0,-46.35327911376953,5,3,0.7837376104409448,0.6170269529012108
-41.0,-27.0,-41.0,-36.35871887207031,6,2,0.3609073468759641,4.039968826256931
-40.0,-42.0,-41.33695983886719,-42.0,2,5,1.576934334967777,2.037245910114556
-51.0,-45.0,-51.0,-49.01087951660156,3,4,3.527193116085766,3.74409479643869
