AP1,AP2,AP1_attack,AP2_attack,layers1,layers2,error,error_adv
-48.0,-37.0,-48.0,-39.0361442565918,0,0,1.454749771681374,2.0295252376370017
-33.0,-45.0,-35.22124481201172,-45.0,0,0,1.454749771681374,2.0295252376370017
-40.0,-42.0,-40.370208740234375,-42.0,0,0,1.454749771681374,2.0295252376370017
-47.0,-43.0,-47.0,-43.74041748046875,0,0,1.454749771681374,2.0295252376370017
-51.0,-45.0,-51.0,-46.11062240600586,0,0,1.454749771681374,2.0295252376370017
-50.0,-41.0,-50.0,-42.66593551635742,0,0,1.454749771681374,2.0295252376370017
-38.0,-48.0,-39.85103988647461,-48.0,0,0,1.454749771681374,2.0295252376370017
-42.0,-48.0,-43.11062240600586,-48.0,0,0,1.454749771681374,2.0295252376370017
-42.0,-55.0,-44.406349182128906,-55.0,0,0,1.454749771681374,2.0295252376370017
-44.0,-27.0,-44.0,-41.309715270996094,0,0,1.454749771681374,2.0295252376370017
-38.0,-48.0,-39.85103988647461,-48.0,0,0,1.454749771681374,2.0295252376370017
-44.0,-47.0,-44.55531311035156,-47.0,0,0,1.454749771681374,2.0295252376370017
-48.0,-36.0,-48.0,-38.22124481201172,0,0,1.454749771681374,2.0295252376370017
-33.0,-45.0,-35.22124481201172,-45.0,0,0,1.454749771681374,2.0295252376370017
-49.0,-43.0,-49.0,-44.11062240600586,0,0,1.454749771681374,2.0295252376370017
-37.0,-40.0,-37.55531311035156,-40.0,0,0,1.454749771681374,2.0295252376370017
-45.0,-46.0,-45.18510437011719,-46.0,0,0,1.454749771681374,2.0295252376370017
-48.0,-44.0,-48.0,-44.74041748046875,0,0,1.454749771681374,2.0295252376370017
-41.0,-27.0,-41.0,-29.591453552246094,0,0,1.454749771681374,2.0295252376370017
-47.0,-43.0,-47.0,-43.74041748046875,0,0,1.454749771681374,2.0295252376370017
-48.0,-46.0,-48.0,-46.370208740234375,0,0,1.454749771681374,2.0295252376370017
-45.0,-46.0,-45.18510437011719,-46.0,3,6,1.454749771681374,2.0295252376370017
-48.0,-44.0,-48.0,-44.74041748046875,0,0,1.176948339047238,1.3801133326120267
-48.0,-37.0,-48.0,-39.0361442565918,0,0,1.176948339047238,1.3801133326120267
-48.0,-46.0,-48.0,-46.370208740234375,0,0,1.176948339047238,1.3801133326120267
-47.0,-43.0,-47.0,-43.74041748046875,0,0,1.176948339047238,1.3801133326120267
-49.0,-43.0,-49.0,-44.11062240600586,0,0,1.176948339047238,1.3801133326120267
-43.0,-45.0,-43.370208740234375,-45.0,0,0,1.176948339047238,1.3801133326120267
-46.0,-46.0,-46.0,-46.0,0,0,1.176948339047238,1.3801133326120267
-63.0,-39.0,-63.0,-43.4424934387207,0,0,1.176948339047238,1.3801133326120267
-36.0,-44.0,-37.480831146240234,-44.0,0,0,1.176948339047238,1.3801133326120267
-43.0,-44.0,-43.18510437011719,-44.0,0,0,1.176948339047238,1.3801133326120267
-43.0,-57.0,-45.591453552246094,-57.0,0,0,1.176948339047238,1.3801133326120267
-32.0,-47.0,-34.77655792236328,-47.0,0,0,1.176948339047238,1.3801133326120267
-50.0,-43.0,-50.0,-44.29572677612305,0,0,1.176948339047238,1.3801133326120267
-47.0,-43.0,-47.0,-43.74041748046875,0,0,1.176948339047238,1.3801133326120267
-65.0,-48.0,-65.0,-51.146766662597656,0,0,1.176948339047238,1.3801133326120267
-48.0,-46.0,-48.0,-46.370208740234375,0,0,1.176948339047238,1.3801133326120267
-48.0,-50.0,-48.370208740234375,-50.0,0,0,1.176948339047238,1.3801133326120267
-37.0,-28.0,-37.0,-29.665935516357422,0,0,1.176948339047238,1.3801133326120267
-45.0,-47.0,-45.370208740234375,-47.0,0,0,1.176948339047238,1.3801133326120267
-38.0,-48.0,-39.85103988647461,-48.0,0,0,1.176948339047238,1.3801133326120267
-45.0,-50.0,-45.92551803588867,-50.0,0,0,1.176948339047238,1.3801133326120267
-43.0,-40.0,-43.0,-40.55531311035156,0,0,1.176948339047238,1.3801133326120267
-41.0,-40.0,-41.0,-40.18510437011719,0,0,1.176948339047238,1.3801133326120267
-48.0,-36.0,-48.0,-38.22124481201172,0,0,1.176948339047238,1.3801133326120267
-27.0,-49.0,-31.07228660583496,-49.0,0,0,1.176948339047238,1.3801133326120267
-48.0,-36.0,-48.0,-38.22124481201172,0,0,1.176948339047238,1.3801133326120267
-46.0,-46.0,-46.0,-46.0,0,0,1.176948339047238,1.3801133326120267
-36.0,-44.0,-37.480831146240234,-44.0,0,0,1.176948339047238,1.3801133326120267
-65.0,-48.0,-65.0,-51.146766662597656,0,0,1.176948339047238,1.3801133326120267
-49.0,-55.0,-50.11062240600586,-55.0,0,0,1.176948339047238,1.3801133326120267
-82.0,-42.0,-82.0,-49.40415573120117,0,0,1.176948339047238,1.3801133326120267
-43.0,-40.0,-43.0,-40.55531311035156,6,2,1.176948339047238,1.3801133326120267
-45.0,-47.0,-45.370208740234375,-47.0,0,0,1.537874880040097,1.7819085351446162
-41.0,-55.0,-43.591453552246094,-55.0,0,0,1.537874880040097,1.7819085351446162
-47.0,-43.0,-47.0,-43.74041748046875,0,0,1.537874880040097,1.7819085351446162
-43.0,-57.0,-45.591453552246094,-57.0,0,0,1.537874880040097,1.7819085351446162
-36.0,-44.0,-37.480831146240234,-44.0,0,0,1.537874880040097,1.7819085351446162
-32.0,-47.0,-34.77655792236328,-47.0,0,0,1.537874880040097,1.7819085351446162
-49.0,-42.0,-49.0,-43.29572677612305,0,0,1.537874880040097,1.7819085351446162
-43.0,-57.0,-45.591453552246094,-57.0,0,0,1.537874880040097,1.7819085351446162
-50.0,-39.0,-50.0,-41.0361442565918,0,0,1.537874880040097,1.7819085351446162
-43.0,-44.0,-43.18510437011719,-44.0,0,0,1.537874880040097,1.7819085351446162
-45.0,-34.0,-45.0,-36.0361442565918,0,0,1.537874880040097,1.7819085351446162
-43.0,-37.0,-43.0,-38.11062240600586,0,0,1.537874880040097,1.7819085351446162
-43.0,-40.0,-43.0,-40.55531311035156,0,0,1.537874880040097,1.7819085351446162
-47.0,-43.0,-47.0,-43.74041748046875,0,0,1.537874880040097,1.7819085351446162
-41.0,-27.0,-41.0,-29.591453552246094,0,0,1.537874880040097,1.7819085351446162
-50.0,-22.0,-50.0,-29.393526077270508,0,0,1.537874880040097,1.7819085351446162
-42.0,-48.0,-43.11062240600586,-48.0,0,0,1.537874880040097,1.7819085351446162
-49.0,-43.0,-49.0,-44.11062240600586,0,0,1.537874880040097,1.7819085351446162
-45.0,-46.0,-45.18510437011719,-46.0,0,0,1.537874880040097,1.7819085351446162
-49.0,-55.0,-50.11062240600586,-55.0,0,0,1.537874880040097,1.7819085351446162
-45.0,-47.0,-45.370208740234375,-47.0,0,0,1.537874880040097,1.7819085351446162
-47.0,-43.0,-47.0,-43.74041748046875,0,0,1.537874880040097,1.7819085351446162
-46.0,-38.0,-46.0,-39.480831146240234,0,0,1.537874880040097,1.7819085351446162
-46.0,-46.0,-46.0,-46.0,0,0,1.537874880040097,1.7819085351446162
-46.0,-46.0,-46.0,-46.0,0,0,1.537874880040097,1.7819085351446162
-43.0,-39.0,-43.0,-39.74041748046875,0,0,1.537874880040097,1.7819085351446162
-40.0,-41.0,-40.18510437011719,-41.0,0,0,1.537874880040097,1.7819085351446162
-45.0,-50.0,-45.92551803588867,-50.0,0,0,1.537874880040097,1.7819085351446162
-38.0,-40.0,-38.370208740234375,-40.0,0,0,1.537874880040097,1.7819085351446162
-41.0,-43.0,-41.370208740234375,-43.0,0,0,1.537874880040097,1.7819085351446162
-82.0,-42.0,-82.0,-49.40415573120117,0,0,1.537874880040097,1.7819085351446162
-50.0,-41.0,-50.0,-42.66593551635742,6,6,1.537874880040097,1.7819085351446162
-46.0,-23.0,-46.0,-27.257389068603516,0,0,1.2625982445663757,1.5195757497503015
-41.0,-43.0,-41.370208740234375,-43.0,0,0,1.2625982445663757,1.5195757497503015
-45.0,-40.0,-45.0,-40.92551803588867,0,0,1.2625982445663757,1.5195757497503015
-45.0,-50.0,-45.92551803588867,-50.0,0,0,1.2625982445663757,1.5195757497503015
-30.0,-42.0,-32.22124481201172,-42.0,0,0,1.2625982445663757,1.5195757497503015
-49.0,-43.0,-49.0,-44.11062240600586,0,0,1.2625982445663757,1.5195757497503015
-63.0,-39.0,-63.0,-43.4424934387207,0,0,1.2625982445663757,1.5195757497503015
-38.0,-48.0,-39.85103988647461,-48.0,0,0,1.2625982445663757,1.5195757497503015
-44.0,-27.0,-44.0,-41.309715270996094,0,0,1.2625982445663757,1.5195757497503015
-31.0,-43.0,-33.22124481201172,-43.0,0,0,1.2625982445663757,1.5195757497503015
-48.0,-44.0,-48.0,-44.74041748046875,0,0,1.2625982445663757,1.5195757497503015
-46.0,-52.0,-47.11062240600586,-52.0,0,0,1.2625982445663757,1.5195757497503015
-44.0,-37.0,-44.0,-38.29572677612305,0,0,1.2625982445663757,1.5195757497503015
-43.0,-45.0,-43.370208740234375,-45.0,0,0,1.2625982445663757,1.5195757497503015
-48.0,-50.0,-48.370208740234375,-50.0,0,0,1.2625982445663757,1.5195757497503015
-45.0,-46.0,-45.18510437011719,-46.0,0,0,1.2625982445663757,1.5195757497503015
-40.0,-41.0,-40.18510437011719,-41.0,0,0,1.2625982445663757,1.5195757497503015
-44.0,-27.0,-44.0,-30.146766662597656,0,0,1.2625982445663757,1.5195757497503015
-43.0,-57.0,-45.591453552246094,-57.0,0,0,1.2625982445663757,1.5195757497503015
-45.0,-47.0,-45.370208740234375,-47.0,0,0,1.2625982445663757,1.5195757497503015
-40.0,-46.0,-41.11062240600586,-46.0,0,0,1.2625982445663757,1.5195757497503015
-43.0,-40.0,-43.0,-40.55531311035156,0,0,1.2625982445663757,1.5195757497503015
-44.0,-36.0,-44.0,-37.480831146240234,0,0,1.2625982445663757,1.5195757497503015
-30.0,-42.0,-32.22124481201172,-42.0,0,0,1.2625982445663757,1.5195757497503015
-48.0,-46.0,-48.0,-46.370208740234375,0,0,1.2625982445663757,1.5195757497503015
-48.0,-37.0,-48.0,-39.0361442565918,0,0,1.2625982445663757,1.5195757497503015
-38.0,-40.0,-38.370208740234375,-40.0,0,0,1.2625982445663757,1.5195757497503015
-50.0,-39.0,-50.0,-41.0361442565918,0,0,1.2625982445663757,1.5195757497503015
-41.0,-27.0,-41.0,-29.591453552246094,0,0,1.2625982445663757,1.5195757497503015
-41.0,-27.0,-41.0,-29.591453552246094,0,0,1.2625982445663757,1.5195757497503015
-50.0,-39.0,-50.0,-41.0361442565918,0,0,1.2625982445663757,1.5195757497503015
-47.0,-43.0,-47.0,-43.74041748046875,4,4,1.2625982445663757,1.5195757497503015
-46.0,-46.0,-46.0,-46.0,0,0,1.359322152015126,1.4488432157184825
-47.0,-43.0,-47.0,-43.74041748046875,0,0,1.359322152015126,1.4488432157184825
-56.0,-31.0,-56.0,-35.62759780883789,0,0,1.359322152015126,1.4488432157184825
-45.0,-50.0,-45.92551803588867,-50.0,0,0,1.359322152015126,1.4488432157184825
-45.0,-40.0,-45.0,-40.92551803588867,0,0,1.359322152015126,1.4488432157184825
-41.0,-27.0,-41.0,-29.591453552246094,0,0,1.359322152015126,1.4488432157184825
-50.0,-38.0,-50.0,-40.22124481201172,0,0,1.359322152015126,1.4488432157184825
-42.0,-48.0,-43.11062240600586,-48.0,0,0,1.359322152015126,1.4488432157184825
-43.0,-57.0,-45.591453552246094,-57.0,0,0,1.359322152015126,1.4488432157184825
-45.0,-50.0,-45.92551803588867,-50.0,0,0,1.359322152015126,1.4488432157184825
-45.0,-47.0,-45.370208740234375,-47.0,0,0,1.359322152015126,1.4488432157184825
-30.0,-42.0,-32.22124481201172,-42.0,0,0,1.359322152015126,1.4488432157184825
-42.0,-48.0,-43.11062240600586,-48.0,0,0,1.359322152015126,1.4488432157184825
-51.0,-45.0,-51.0,-46.11062240600586,0,0,1.359322152015126,1.4488432157184825
-41.0,-27.0,-41.0,-29.591453552246094,0,0,1.359322152015126,1.4488432157184825
-46.0,-46.0,-46.0,-46.0,0,0,1.359322152015126,1.4488432157184825
-48.0,-44.0,-48.0,-44.74041748046875,0,0,1.359322152015126,1.4488432157184825
-47.0,-37.0,-47.0,-38.85103988647461,0,0,1.359322152015126,1.4488432157184825
-45.0,-46.0,-45.18510437011719,-46.0,0,0,1.359322152015126,1.4488432157184825
