AP1,AP2,AP1_attack,AP2_attack,layers1,layers2,error,error_adv
-49.0,-43.0,-49.0,-43.0,0,0,0.9991351432186811,1.209296491936558
-56.0,-31.0,-56.0,-35.62759780883789,0,0,0.9991351432186811,1.209296491936558
-36.0,-44.0,-36.0,-44.0,0,0,0.9991351432186811,1.209296491936558
-47.0,-43.0,-47.0,-43.0,0,0,1.9912449528352747,2.10144712106845
-43.0,-37.0,-43.0,-37.0,0,0,1.9912449528352747,2.10144712106845
-45.0,-40.0,-45.0,-40.0,0,0,1.9912449528352747,2.10144712106845
-45.0,-47.0,-45.0,-47.0,0,0,1.9912449528352747,2.10144712106845
-43.0,-45.0,-43.0,-45.0,0,0,1.9912449528352747,2.10144712106845
-45.0,-50.0,-45.0,-50.0,0,0,1.9912449528352747,2.10144712106845
-36.0,-39.0,-36.0,-39.0,0,0,1.9912449528352747,2.10144712106845
-43.0,-37.0,-43.0,-37.0,0,0,1.9912449528352747,2.10144712106845
-43.0,-44.0,-43.0,-44.0,0,0,1.9912449528352747,2.10144712106845
-56.0,-31.0,-56.0,-35.62759780883789,0,0,1.9912449528352747,2.10144712106845
-56.0,-31.0,-56.0,-35.62759780883789,0,0,1.9912449528352747,2.10144712106845
-45.0,-40.0,-45.0,-40.0,0,0,1.9912449528352747,2.10144712106845
-47.0,-37.0,-47.0,-37.0,0,0,1.9912449528352747,2.10144712106845
-43.0,-57.0,-45.591453552246094,-57.0,0,0,1.9912449528352747,2.10144712106845
-43.0,-40.0,-43.0,-40.0,0,0,1.9912449528352747,2.10144712106845
-29.0,-49.0,-32.70207977294922,-49.0,0,0,1.9912449528352747,2.10144712106845
-45.0,-40.0,-45.0,-40.0,0,0,1.9912449528352747,2.10144712106845
-45.0,-50.0,-45.0,-50.0,0,0,1.9912449528352747,2.10144712106845
-45.0,-47.0,-45.0,-47.0,0,0,1.9912449528352747,2.10144712106845
-48.0,-37.0,-48.0,-37.0,0,0,1.9912449528352747,2.10144712106845
-51.0,-45.0,-51.0,-45.0,0,0,1.9912449528352747,2.10144712106845
-45.0,-46.0,-45.0,-46.0,0,0,1.9912449528352747,2.10144712106845
-44.0,-47.0,-44.0,-47.0,0,0,1.9912449528352747,2.10144712106845
-43.0,-39.0,-43.0,-39.0,0,0,1.9912449528352747,2.10144712106845
-43.0,-45.0,-43.0,-45.0,0,0,1.9912449528352747,2.10144712106845
-50.0,-38.0,-50.0,-38.0,0,0,1.9912449528352747,2.10144712106845
-48.0,-47.0,-48.0,-47.0,0,0,1.9912449528352747,2.10144712106845
-43.0,-57.0,-45.591453552246094,-57.0,0,0,1.9912449528352747,2.10144712106845
-43.0,-39.0,-43.0,-39.0,0,0,1.9912449528352747,2.10144712106845
-45.0,-47.0,-45.0,-47.0,0,0,1.9912449528352747,2.10144712106845
-45.0,-40.0,-45.0,-40.0,0,0,1.9912449528352747,2.10144712106845
-56.0,-31.0,-56.0,-35.62759780883789,0,6,1.9912449528352747,2.10144712106845
-43.0,-39.0,-43.0,-39.0,0,0,1.4599111787259038,1.528974109751704
-50.0,-39.0,-50.0,-39.0,0,0,1.4599111787259038,1.528974109751704
-43.0,-40.0,-43.0,-40.0,0,0,1.4599111787259038,1.528974109751704
-63.0,-39.0,-63.0,-43.4424934387207,0,0,1.4599111787259038,1.528974109751704
-46.0,-38.0,-46.0,-38.0,0,0,1.4599111787259038,1.528974109751704
-32.0,-47.0,-32.0,-47.0,0,0,1.4599111787259038,1.528974109751704
-43.0,-40.0,-43.0,-40.0,0,0,1.4599111787259038,1.528974109751704
-43.0,-39.0,-43.0,-39.0,0,0,1.4599111787259038,1.528974109751704
-48.0,-50.0,-48.0,-50.0,0,0,1.4599111787259038,1.528974109751704
-46.0,-38.0,-46.0,-38.0,0,0,1.4599111787259038,1.528974109751704
-43.0,-40.0,-43.0,-40.0,0,0,1.4599111787259038,1.528974109751704
-82.0,-42.0,-82.0,-49.40415573120117,0,0,1.4599111787259038,1.528974109751704
-45.0,-47.0,-45.0,-47.0,0,0,1.4599111787259038,1.528974109751704
-43.0,-37.0,-43.0,-37.0,0,0,1.4599111787259038,1.528974109751704
-48.0,-46.0,-48.0,-46.0,0,0,1.4599111787259038,1.528974109751704
-40.0,-41.0,-40.0,-41.0,0,0,1.4599111787259038,1.528974109751704
-45.0,-46.0,-45.0,-46.0,0,0,1.4599111787259038,1.528974109751704
-32.0,-47.0,-32.0,-47.0,0,0,1.4599111787259038,1.528974109751704
-45.0,-46.0,-45.0,-46.0,0,0,1.4599111787259038,1.528974109751704
-28.0,-48.0,-31.702077865600586,-48.0,0,0,1.4599111787259038,1.528974109751704
-32.0,-47.0,-32.0,-47.0,0,0,1.4599111787259038,1.528974109751704
-50.0,-39.0,-50.0,-39.0,0,0,1.4599111787259038,1.528974109751704
-48.0,-46.0,-48.0,-46.0,0,0,1.4599111787259038,1.528974109751704
-49.0,-55.0,-49.0,-55.0,0,0,1.4599111787259038,1.528974109751704
-42.0,-55.0,-42.0,-55.0,0,0,1.4599111787259038,1.528974109751704
-42.0,-48.0,-42.0,-48.0,0,0,1.4599111787259038,1.528974109751704
-44.0,-47.0,-44.0,-47.0,0,0,1.4599111787259038,1.528974109751704
-38.0,-48.0,-38.0,-48.0,0,0,1.4599111787259038,1.528974109751704
-50.0,-41.0,-50.0,-41.0,0,0,1.4599111787259038,1.528974109751704
-45.0,-40.0,-45.0,-40.0,0,0,1.4599111787259038,1.528974109751704
-51.0,-45.0,-51.0,-45.0,0,0,1.4599111787259038,1.528974109751704
-44.0,-47.0,-44.0,-47.0,0,0,1.4599111787259038,1.528974109751704
-43.0,-45.0,-43.0,-45.0,0,0,1.2845476006548906,1.3332161105682154
-46.0,-52.0,-46.0,-52.0,0,0,1.2845476006548906,1.3332161105682154
-43.0,-40.0,-43.0,-40.0,0,0,1.2845476006548906,1.3332161105682154
-49.0,-43.0,-49.0,-43.0,0,0,1.2845476006548906,1.3332161105682154
-50.0,-39.0,-50.0,-39.0,0,0,1.2845476006548906,1.3332161105682154
-48.0,-44.0,-48.0,-44.0,0,0,1.2845476006548906,1.3332161105682154
-51.0,-45.0,-51.0,-45.0,0,0,1.2845476006548906,1.3332161105682154
-82.0,-42.0,-82.0,-49.40415573120117,0,0,1.2845476006548906,1.3332161105682154
-40.0,-49.0,-40.0,-49.0,0,0,1.2845476006548906,1.3332161105682154
-43.0,-44.0,-43.0,-44.0,0,0,1.2845476006548906,1.3332161105682154
-43.0,-40.0,-43.0,-40.0,0,0,1.2845476006548906,1.3332161105682154
-41.0,-27.0,-41.0,-29.591453552246094,0,0,1.2845476006548906,1.3332161105682154
-41.0,-55.0,-41.0,-55.0,0,0,1.2845476006548906,1.3332161105682154
-43.0,-45.0,-43.0,-45.0,0,0,1.2845476006548906,1.3332161105682154
-45.0,-46.0,-45.0,-46.0,0,0,1.2845476006548906,1.3332161105682154
-43.0,-57.0,-43.0,-57.0,0,0,1.2845476006548906,1.3332161105682154
-49.0,-43.0,-49.0,-43.0,0,0,1.2845476006548906,1.3332161105682154
-47.0,-37.0,-47.0,-37.0,0,0,1.2845476006548906,1.3332161105682154
-44.0,-47.0,-44.0,-47.0,0,0,1.2845476006548906,1.3332161105682154
-37.0,-28.0,-37.0,-28.0,0,0,1.2845476006548906,1.3332161105682154
-32.0,-47.0,-32.0,-47.0,0,0,1.2845476006548906,1.3332161105682154
-48.0,-37.0,-48.0,-37.0,0,0,1.2845476006548906,1.3332161105682154
-45.0,-46.0,-45.0,-46.0,0,0,1.2845476006548906,1.3332161105682154
-43.0,-57.0,-43.0,-57.0,0,0,1.2845476006548906,1.3332161105682154
-48.0,-37.0,-48.0,-37.0,0,0,1.2845476006548906,1.3332161105682154
-38.0,-40.0,-38.0,-40.0,0,0,1.2845476006548906,1.3332161105682154
-51.0,-45.0,-51.0,-45.0,0,0,1.2845476006548906,1.3332161105682154
-41.0,-43.0,-41.0,-43.0,0,0,1.2845476006548906,1.3332161105682154
-41.0,-43.0,-41.0,-43.0,0,0,1.2845476006548906,1.3332161105682154
-50.0,-39.0,-50.0,-39.0,0,0,1.2845476006548906,1.3332161105682154
-41.0,-27.0,-41.0,-29.591453552246094,0,0,1.2845476006548906,1.3332161105682154
-38.0,-48.0,-38.0,-48.0,0,0,1.2845476006548906,1.3332161105682154
-82.0,-42.0,-82.0,-49.40415573120117,0,0,1.1443627704708599,1.2614591999109737
-50.0,-39.0,-50.0,-39.0,0,0,1.1443627704708599,1.2614591999109737
-82.0,-42.0,-82.0,-49.40415573120117,0,0,1.1443627704708599,1.2614591999109737
-41.0,-55.0,-41.0,-55.0,0,0,1.1443627704708599,1.2614591999109737
-36.0,-44.0,-36.0,-44.0,0,0,1.1443627704708599,1.2614591999109737
-50.0,-39.0,-50.0,-39.0,0,0,1.1443627704708599,1.2614591999109737
-50.0,-38.0,-50.0,-38.0,0,0,1.1443627704708599,1.2614591999109737
-48.0,-37.0,-48.0,-37.0,0,0,1.1443627704708599,1.2614591999109737
-43.0,-44.0,-43.0,-44.0,0,0,1.1443627704708599,1.2614591999109737
-49.0,-43.0,-49.0,-43.0,0,0,1.1443627704708599,1.2614591999109737
-48.0,-37.0,-48.0,-37.0,0,0,1.1443627704708599,1.2614591999109737
-33.0,-45.0,-33.0,-45.0,0,0,1.1443627704708599,1.2614591999109737
-40.0,-42.0,-40.0,-42.0,0,0,1.1443627704708599,1.2614591999109737
-47.0,-43.0,-47.0,-43.0,0,0,1.1443627704708599,1.2614591999109737
-51.0,-45.0,-51.0,-45.0,0,0,1.1443627704708599,1.2614591999109737
-50.0,-41.0,-50.0,-41.0,0,0,1.1443627704708599,1.2614591999109737
-38.0,-48.0,-38.0,-48.0,0,0,1.1443627704708599,1.2614591999109737
-42.0,-48.0,-42.0,-48.0,0,0,1.1443627704708599,1.2614591999109737
-42.0,-55.0,-42.0,-55.0,0,0,1.1443627704708599,1.2614591999109737
-44.0,-27.0,-44.0,-30.146766662597656,0,0,1.1443627704708599,1.2614591999109737
-38.0,-48.0,-38.0,-48.0,0,0,1.1443627704708599,1.2614591999109737
-44.0,-47.0,-44.0,-47.0,0,0,1.1443627704708599,1.2614591999109737
-48.0,-36.0,-48.0,-36.0,0,0,1.1443627704708599,1.2614591999109737
-33.0,-45.0,-33.0,-45.0,0,0,1.1443627704708599,1.2614591999109737
-49.0,-43.0,-49.0,-43.0,0,0,1.1443627704708599,1.2614591999109737
-37.0,-40.0,-37.0,-40.0,0,0,1.1443627704708599,1.2614591999109737
-45.0,-46.0,-45.0,-46.0,0,0,1.1443627704708599,1.2614591999109737
-48.0,-44.0,-48.0,-44.0,0,0,1.1443627704708599,1.2614591999109737
-41.0,-27.0,-41.0,-29.591453552246094,0,0,1.1443627704708599,1.2614591999109737
-47.0,-43.0,-47.0,-43.0,0,0,1.1443627704708599,1.2614591999109737
-48.0,-46.0,-48.0,-46.0,0,0,1.1443627704708599,1.2614591999109737
-45.0,-46.0,-45.0,-46.0,0,0,1.1443627704708599,1.2614591999109737
-48.0,-44.0,-48.0,-44.0,0,0,1.1131404291434983,1.1664795084675856
-48.0,-37.0,-48.0,-37.0,0,0,1.1131404291434983,1.1664795084675856
-48.0,-46.0,-48.0,-46.0,0,0,1.1131404291434983,1.1664795084675856
-47.0,-43.0,-47.0,-43.0,0,0,1.1131404291434983,1.1664795084675856
-49.0,-43.0,-49.0,-43.0,0,0,1.1131404291434983,1.1664795084675856
-43.0,-45.0,-43.0,-45.0,0,0,1.1131404291434983,1.1664795084675856
-46.0,-46.0,-46.0,-46.0,0,0,1.1131404291434983,1.1664795084675856
-63.0,-39.0,-63.0,-43.4424934387207,0,0,1.1131404291434983,1.1664795084675856
-36.0,-44.0,-36.0,-44.0,0,0,1.1131404291434983,1.1664795084675856
-43.0,-44.0,-43.0,-44.0,0,0,1.1131404291434983,1.1664795084675856
-43.0,-57.0,-43.0,-57.0,0,0,1.1131404291434983,1.1664795084675856
-32.0,-47.0,-32.0,-47.0,0,0,1.1131404291434983,1.1664795084675856
-50.0,-43.0,-50.0,-43.0,0,0,1.1131404291434983,1.1664795084675856
-47.0,-43.0,-47.0,-43.0,0,0,1.1131404291434983,1.1664795084675856
-65.0,-48.0,-65.0,-48.0,0,0,1.1131404291434983,1.1664795084675856
-48.0,-46.0,-48.0,-46.0,0,0,1.1131404291434983,1.1664795084675856
-48.0,-50.0,-48.0,-50.0,0,0,1.1131404291434983,1.1664795084675856
-37.0,-28.0,-37.0,-28.0,0,0,1.1131404291434983,1.1664795084675856
-45.0,-47.0,-45.0,-47.0,0,0,1.1131404291434983,1.1664795084675856
-38.0,-48.0,-38.0,-48.0,0,0,1.1131404291434983,1.1664795084675856
-45.0,-50.0,-45.0,-50.0,0,0,1.1131404291434983,1.1664795084675856
-43.0,-40.0,-43.0,-40.0,0,0,1.1131404291434983,1.1664795084675856
-41.0,-40.0,-41.0,-40.0,0,0,1.1131404291434983,1.1664795084675856
-48.0,-36.0,-48.0,-36.0,0,0,1.1131404291434983,1.1664795084675856
-27.0,-49.0,-31.07228660583496,-49.0,0,0,1.1131404291434983,1.1664795084675856
-48.0,-36.0,-48.0,-36.0,0,0,1.1131404291434983,1.1664795084675856
-46.0,-46.0,-46.0,-46.0,0,0,1.1131404291434983,1.1664795084675856
-36.0,-44.0,-36.0,-44.0,0,0,1.1131404291434983,1.1664795084675856
-65.0,-48.0,-65.0,-48.0,0,0,1.1131404291434983,1.1664795084675856
-49.0,-55.0,-49.0,-55.0,0,0,1.1131404291434983,1.1664795084675856
-82.0,-42.0,-82.0,-49.40415573120117,0,0,1.1131404291434983,1.1664795084675856
-43.0,-40.0,-43.0,-40.0,0,0,1.1131404291434983,1.1664795084675856
-45.0,-47.0,-45.0,-47.0,0,0,1.2461615609628576,1.3790396580777942
-41.0,-55.0,-41.0,-55.0,0,0,1.2461615609628576,1.3790396580777942
-47.0,-43.0,-47.0,-43.0,0,0,1.2461615609628576,1.3790396580777942
-43.0,-57.0,-43.0,-57.0,0,0,1.2461615609628576,1.3790396580777942
-36.0,-44.0,-36.0,-44.0,0,0,1.2461615609628576,1.3790396580777942
-32.0,-47.0,-32.0,-47.0,0,0,1.2461615609628576,1.3790396580777942
-49.0,-42.0,-49.0,-42.0,0,0,1.2461615609628576,1.3790396580777942
-43.0,-57.0,-43.0,-57.0,0,0,1.2461615609628576,1.3790396580777942
-50.0,-39.0,-50.0,-39.0,0,0,1.2461615609628576,1.3790396580777942
-43.0,-44.0,-43.0,-44.0,0,0,1.2461615609628576,1.3790396580777942
-45.0,-34.0,-45.0,-34.0,0,0,1.2461615609628576,1.3790396580777942
-43.0,-37.0,-43.0,-37.0,0,0,1.2461615609628576,1.3790396580777942
-43.0,-40.0,-43.0,-40.0,0,0,1.2461615609628576,1.3790396580777942
-47.0,-43.0,-47.0,-43.0,0,0,1.2461615609628576,1.3790396580777942
-41.0,-27.0,-41.0,-29.591453552246094,0,0,1.2461615609628576,1.3790396580777942
-50.0,-22.0,-50.0,-25.884428024291992,0,0,1.2461615609628576,1.3790396580777942
-42.0,-48.0,-42.0,-48.0,0,0,1.2461615609628576,1.3790396580777942
-49.0,-43.0,-49.0,-43.0,0,0,1.2461615609628576,1.3790396580777942
-45.0,-46.0,-45.0,-46.0,0,0,1.2461615609628576,1.3790396580777942
-49.0,-55.0,-49.0,-55.0,0,0,1.2461615609628576,1.3790396580777942
-45.0,-47.0,-45.0,-47.0,0,0,1.2461615609628576,1.3790396580777942
-47.0,-43.0,-47.0,-43.0,0,0,1.2461615609628576,1.3790396580777942
-46.0,-38.0,-46.0,-38.0,0,0,1.2461615609628576,1.3790396580777942
-46.0,-46.0,-46.0,-46.0,0,0,1.2461615609628576,1.3790396580777942
-46.0,-46.0,-46.0,-46.0,0,0,1.2461615609628576,1.3790396580777942
-43.0,-39.0,-43.0,-39.0,0,0,1.2461615609628576,1.3790396580777942
-40.0,-41.0,-40.0,-41.0,0,0,1.2461615609628576,1.3790396580777942
-45.0,-50.0,-45.0,-50.0,0,0,1.2461615609628576,1.3790396580777942
-38.0,-40.0,-38.0,-40.0,0,0,1.2461615609628576,1.3790396580777942
-41.0,-43.0,-41.0,-43.0,0,0,1.2461615609628576,1.3790396580777942
-82.0,-42.0,-82.0,-49.40415573120117,0,0,1.2461615609628576,1.3790396580777942
-50.0,-41.0,-50.0,-41.0,0,0,1.2461615609628576,1.3790396580777942
-46.0,-23.0,-46.0,-27.257389068603516,0,0,1.2363486609015222,1.2731394050805938
-41.0,-43.0,-41.0,-43.0,0,0,1.2363486609015222,1.2731394050805938
-45.0,-40.0,-45.0,-40.0,0,0,1.2363486609015222,1.2731394050805938
-45.0,-50.0,-45.0,-50.0,0,0,1.2363486609015222,1.2731394050805938
-30.0,-42.0,-30.0,-42.0,0,0,1.2363486609015222,1.2731394050805938
-49.0,-43.0,-49.0,-43.0,0,0,1.2363486609015222,1.2731394050805938
-63.0,-39.0,-63.0,-43.4424934387207,0,0,1.2363486609015222,1.2731394050805938
-38.0,-48.0,-38.0,-48.0,0,0,1.2363486609015222,1.2731394050805938
-44.0,-27.0,-44.0,-30.146766662597656,0,0,1.2363486609015222,1.2731394050805938
-31.0,-43.0,-31.0,-43.0,0,0,1.2363486609015222,1.2731394050805938
-48.0,-44.0,-48.0,-44.0,0,0,1.2363486609015222,1.2731394050805938
-46.0,-52.0,-46.0,-52.0,0,0,1.2363486609015222,1.2731394050805938
-44.0,-37.0,-44.0,-37.0,0,0,1.2363486609015222,1.2731394050805938
-43.0,-45.0,-43.0,-45.0,0,0,1.2363486609015222,1.2731394050805938
-48.0,-50.0,-48.0,-50.0,0,0,1.2363486609015222,1.2731394050805938
-45.0,-46.0,-45.0,-46.0,0,0,1.2363486609015222,1.2731394050805938
-40.0,-41.0,-40.0,-41.0,0,0,1.2363486609015222,1.2731394050805938
-44.0,-27.0,-44.0,-30.146766662597656,0,0,1.2363486609015222,1.2731394050805938
-43.0,-57.0,-43.0,-57.0,0,0,1.2363486609015222,1.2731394050805938
-45.0,-47.0,-45.0,-47.0,0,0,1.2363486609015222,1.2731394050805938
-40.0,-46.0,-40.0,-46.0,0,0,1.2363486609015222,1.2731394050805938
-43.0,-40.0,-43.0,-40.0,0,0,1.2363486609015222,1.2731394050805938
-44.0,-36.0,-44.0,-36.0,0,0,1.2363486609015222,1.2731394050805938
-30.0,-42.0,-30.0,-42.0,0,0,1.2363486609015222,1.2731394050805938
-48.0,-46.0,-48.0,-46.0,0,0,1.2363486609015222,1.2731394050805938
-48.0,-37.0,-48.0,-37.0,0,0,1.2363486609015222,1.2731394050805938
-38.0,-40.0,-38.0,-40.0,0,0,1.2363486609015222,1.2731394050805938
-50.0,-39.0,-50.0,-39.0,0,0,1.2363486609015222,1.2731394050805938
-41.0,-27.0,-41.0,-29.591453552246094,0,0,1.2363486609015222,1.2731394050805938
-41.0,-27.0,-41.0,-29.591453552246094,0,0,1.2363486609015222,1.2731394050805938
-50.0,-39.0,-50.0,-39.0,0,0,1.2363486609015222,1.2731394050805938
-47.0,-43.0,-47.0,-43.0,0,0,1.2363486609015222,1.2731394050805938
-46.0,-46.0,-46.0,-46.0,0,0,1.2656454284661214,1.2912875258093006
-47.0,-43.0,-47.0,-43.0,0,0,1.2656454284661214,1.2912875258093006
-56.0,-31.0,-56.0,-35.62759780883789,0,0,1.2656454284661214,1.2912875258093006
-45.0,-50.0,-45.0,-50.0,0,0,1.2656454284661214,1.2912875258093006
-45.0,-40.0,-45.0,-40.0,0,0,1.2656454284661214,1.2912875258093006
-41.0,-27.0,-41.0,-29.591453552246094,0,0,1.2656454284661214,1.2912875258093006
-50.0,-38.0,-50.0,-38.0,0,0,1.2656454284661214,1.2912875258093006
-42.0,-48.0,-42.0,-48.0,0,0,1.2656454284661214,1.2912875258093006
-43.0,-57.0,-43.0,-57.0,0,0,1.2656454284661214,1.2912875258093006
-45.0,-50.0,-45.0,-50.0,0,0,1.2656454284661214,1.2912875258093006
-45.0,-47.0,-45.0,-47.0,0,0,1.2656454284661214,1.2912875258093006
-30.0,-42.0,-30.0,-42.0,0,0,1.2656454284661214,1.2912875258093006
-42.0,-48.0,-42.0,-48.0,0,0,1.2656454284661214,1.2912875258093006
-51.0,-45.0,-51.0,-45.0,0,0,1.2656454284661214,1.2912875258093006
-41.0,-27.0,-41.0,-29.591453552246094,0,0,1.2656454284661214,1.2912875258093006
-46.0,-46.0,-46.0,-46.0,0,0,1.2656454284661214,1.2912875258093006
-48.0,-44.0,-48.0,-44.0,0,0,1.2656454284661214,1.2912875258093006
-47.0,-37.0,-47.0,-37.0,0,0,1.2656454284661214,1.2912875258093006
-45.0,-46.0,-45.0,-46.0,0,0,1.2656454284661214,1.2912875258093006
-48.0,-46.0,-48.0,-46.0,0,0,1.2656454284661214,1.2912875258093006
-43.0,-57.0,-43.0,-57.0,0,0,1.2656454284661214,1.2912875258093006
-43.0,-37.0,-43.0,-37.0,0,0,1.2656454284661214,1.2912875258093006
-41.0,-43.0,-41.0,-43.0,0,0,1.2656454284661214,1.2912875258093006
-63.0,-39.0,-63.0,-43.4424934387207,0,0,1.2656454284661214,1.2912875258093006
-48.0,-47.0,-48.0,-47.0,0,0,1.2656454284661214,1.2912875258093006
-49.0,-43.0,-49.0,-43.0,0,0,1.2656454284661214,1.2912875258093006
-40.0,-41.0,-40.0,-41.0,0,0,1.2656454284661214,1.2912875258093006
-48.0,-44.0,-48.0,-44.0,0,0,1.2656454284661214,1.2912875258093006
-43.0,-37.0,-43.0,-37.0,0,0,1.2656454284661214,1.2912875258093006
