AP1,AP2,AP1_attack,AP2_attack,layers1,layers2,error,error_adv
-45.0,-50.0,-45.0,-50.0,0,0,1.312173098898284,1.3927179898186324
-47.0,-43.0,-47.0,-43.0,0,0,1.312173098898284,1.3927179898186324
-50.0,-41.0,-50.0,-41.0,0,0,1.312173098898284,1.3927179898186324
-41.0,-55.0,-41.0,-55.0,0,0,1.312173098898284,1.3927179898186324
-50.0,-27.0,-50.0,-31.257389068603516,0,0,1.312173098898284,1.3927179898186324
-48.0,-37.0,-48.0,-37.0,0,0,1.312173098898284,1.3927179898186324
-42.0,-48.0,-42.0,-48.0,0,0,1.312173098898284,1.3927179898186324
-32.0,-47.0,-32.0,-47.0,0,0,1.312173098898284,1.3927179898186324
-43.0,-40.0,-43.0,-40.0,0,0,1.312173098898284,1.3927179898186324
-48.0,-44.0,-48.0,-44.0,0,0,1.312173098898284,1.3927179898186324
-36.0,-44.0,-36.0,-44.0,0,0,1.312173098898284,1.3927179898186324
-29.0,-49.0,-32.70207977294922,-49.0,0,0,1.312173098898284,1.3927179898186324
-38.0,-48.0,-38.0,-48.0,0,0,1.312173098898284,1.3927179898186324
-36.0,-39.0,-36.0,-39.0,0,0,1.312173098898284,1.3927179898186324
-37.0,-28.0,-37.0,-28.0,0,0,1.312173098898284,1.3927179898186324
-43.0,-44.0,-43.0,-44.0,0,0,1.312173098898284,1.3927179898186324
-46.0,-46.0,-46.0,-46.0,0,0,1.312173098898284,1.3927179898186324
-50.0,-39.0,-50.0,-39.0,0,0,1.312173098898284,1.3927179898186324
-50.0,-39.0,-50.0,-39.0,0,0,1.312173098898284,1.3927179898186324
-41.0,-27.0,-41.0,-29.591453552246094,0,0,1.312173098898284,1.3927179898186324
-40.0,-42.0,-40.0,-42.0,0,0,1.312173098898284,1.3927179898186324
-51.0,-45.0,-51.0,-45.0,0,0,1.312173098898284,1.3927179898186324
-42.0,-48.0,-42.0,-48.0,0,0,1.312173098898284,1.3927179898186324
-45.0,-40.0,-45.0,-40.0,0,0,1.312173098898284,1.3927179898186324
-56.0,-31.0,-56.0,-35.62759780883789,0,0,1.312173098898284,1.3927179898186324
-47.0,-43.0,-47.0,-43.0,0,0,1.312173098898284,1.3927179898186324
-45.0,-46.0,-45.0,-46.0,0,0,1.312173098898284,1.3927179898186324
-44.0,-27.0,-44.0,-30.146766662597656,0,0,1.312173098898284,1.3927179898186324
