AP1,AP2,x,y,x_predict,y_predict,gamma1,gamma2,d1,d2
-33.0,-45.0,1.5,1.9
-33.0,-45.0,1.0097501277923584,2.148552417755127
-36.75165939331055,-45.0,1.5,1.9,0.9771248966143847,0.0,2.420743687382041,8.237718130647588
-51.0,-45.0,1.0,3.7
-51.0,-45.0,3.1046855449676514,6.4532599449157715
-51.0,-46.87582778930664,1.0,3.7,0.0,0.23309625803694514,3.83275357934736,6.378871373526825
-37.0,-28.0,-0.8,4.6
-37.0,-28.0,-0.7776682376861572,5.382020950317383
-37.0,-30.813743591308594,-0.8,4.6,0.0,0.38172738422088803,4.6690470119715,5.458937625582473
-48.0,-37.0,4.0,7.3
-48.0,-37.0,2.502519130706787,7.795773506164551
-48.0,-40.43901824951172,4.0,7.3,0.0,0.5030858687751475,8.324061508662703,4.825971404805461
-41.0,-27.0,-0.8,7.3
-41.0,-27.0,-0.740272045135498,7.414295196533203
-41.0,-30.42534637451172,-0.8,7.3,0.0,0.7618032924408676,7.343704787094863,2.816025568065745
-49.0,-43.0,2.5,7.3
-49.0,-43.0,3.2798261642456055,5.712386131286621
-49.0,-44.87582778930664,2.5,7.3,0.0,0.3315300195027382,7.71621668954417,3.67967389859482
-44.0,-37.0,1.5,3.7
-44.0,-37.0,1.8162719011306763,7.22493314743042
-44.0,-39.18846893310547,1.5,3.7,0.0,0.26974369459629394,3.992492955535426,6.476109943476871
-46.0,-46.0,3.0,1.9
-46.0,-46.0,3.348249673843384,4.690023899078369
-46.0,-46.0,3.0,1.9,0.0,0.0,3.5510561809129406,8.637708029332781
-44.0,-27.0,0.5,8.2
-44.0,-27.0,-0.7549322247505188,7.526512145996094
-44.0,-32.314849853515625,0.5,8.2,0.0,1.9582169845243067,8.21522975941635,1.868154169226941
-43.0,-37.0,0.5,7.3
-43.0,-37.0,1.5803754329681396,6.787461280822754
-43.0,-38.87582778930664,0.5,7.3,0.0,0.42760178985491154,7.3171032519706865,2.7459060435491964
-43.0,-44.0,3.5,2.8
-43.0,-44.0,2.686217784881592,4.883390426635742
-43.31263732910156,-44.0,3.5,2.8,0.047988049590661906,0.0,4.4821869662029945,8.005623023850173
-51.0,-45.0,1.0,3.7
-51.0,-45.0,3.1046855449676514,6.4532599449157715
-51.0,-46.87582778930664,1.0,3.7,0.0,0.23309625803694514,3.83275357934736,6.378871373526825
-50.0,-39.0,3.5,7.3
-50.0,-39.0,2.983673334121704,6.685643672943115
-50.0,-42.43901824951172,3.5,7.3,0.0,0.5327992599592434,8.095677859203638,4.420407221060069
-45.0,-50.0,4.75,1.9
-45.0,-50.0,4.5300164222717285,3.0811104774475098
-46.56319046020508,-50.0,4.75,1.9,0.22050227357111668,0.0,5.115906566777779,9.39002129923037
-47.0,-37.0,1.5,8.2
-47.0,-37.0,2.282374620437622,7.959529399871826
-47.0,-40.126380920410156,1.5,8.2,0.0,0.8454564165010178,8.336066218546971,2.343074902771997
-43.0,-39.0,0.5,4.6
-43.0,-39.0,1.9186464548110962,7.029525279998779
-43.0,-40.250553131103516,0.5,4.6,0.0,0.17031765313924568,4.62709412050371,5.4230987451825
-41.0,-55.0,2.5,3.7
-41.0,-55.0,2.682910442352295,5.088139057159424
-45.37693405151367,-55.0,2.5,3.7,0.673516864411738,0.0,4.465422712353221,6.777905281132217
-43.0,-57.0,3.0,6.4
-43.0,-57.0,2.8229970932006836,5.857207298278809
-47.37693405151367,-57.0,3.0,6.4,0.5153510250398957,0.0,7.068238818828918,4.686149805543993
-32.0,-47.0,2.5,2.8
-32.0,-47.0,2.0048608779907227,1.9493751525878906
-36.689571380615234,-47.0,2.5,2.8,0.8163506849079072,0.0,3.753664875824692,7.621679604916491
-56.0,-31.0,2.5,9.1
-56.0,-31.0,2.9283950328826904,2.130599021911621
-56.0,-38.81595230102539,2.5,9.1,0.0,1.8416373734358882,9.43716058992322,2.6570660511172846
-50.0,-39.0,3.5,7.3
-50.0,-39.0,2.983673334121704,6.685643672943115
-50.0,-42.43901824951172,3.5,7.3,0.0,0.5327992599592434,8.095677859203638,4.420407221060069
-45.0,-50.0,4.75,2.8
-45.0,-50.0,4.5300164222717285,3.0811104774475098
-46.56319046020508,-50.0,4.75,2.8,0.21082752171188168,0.0,5.513846207503434,8.625688378326682
-36.0,-39.0,1.0,3.7
-36.0,-39.0,0.9565668106079102,3.3853228092193604
-36.93791580200195,-39.0,1.0,3.7,0.1607366384047416,0.0,3.83275357934736,6.378871373526825
-45.0,-50.0,4.75,2.8
-45.0,-50.0,4.5300164222717285,3.0811104774475098
-46.56319046020508,-50.0,4.75,2.8,0.21082752171188168,0.0,5.513846207503434,8.625688378326682
-50.0,-41.0,4.0,1.9
-50.0,-41.0,3.2088096141815186,5.828983783721924
-50.0,-43.813743591308594,4.0,1.9,0.0,0.2943641519987142,4.428317965096905,9.033825324855467
-48.0,-44.0,4.0,4.6
-48.0,-44.0,3.4035985469818115,5.530744552612305
-48.0,-45.250553131103516,4.0,4.6,0.0,0.15114671806764246,6.095900261651268,6.7201190465645775
-50.0,-39.0,3.5,7.3
-50.0,-39.0,2.983673334121704,6.685643672943115
-50.0,-42.43901824951172,3.5,7.3,0.0,0.5327992599592434,8.095677859203638,4.420407221060069
-82.0,-42.0,3.5,4.6
-82.0,-42.0,3.5,4.599999904632568
-82.0,-54.50552749633789,3.5,4.6,0.0,1.5466559949784915,5.78013840664737,6.435060217278468
-50.0,-41.0,4.0,1.9
-50.0,-41.0,3.2088096141815186,5.828983783721924
-50.0,-43.813743591308594,4.0,1.9,0.0,0.2943641519987142,4.428317965096905,9.033825324855467
-50.0,-38.0,2.0,7.3
-50.0,-38.0,2.7712302207946777,7.160059928894043
-50.0,-41.75165939331055,2.0,7.3,0.0,0.712773056611349,7.569015788066504,3.3600595232822887
-40.0,-42.0,0.5,2.8
-40.0,-42.0,0.880427360534668,4.3117499351501465
-40.625274658203125,-42.0,0.5,2.8,0.1377335043385071,0.0,2.8442925306655784,7.217340230306453
-46.0,-52.0,4.75,4.6
-46.0,-52.0,4.372637748718262,3.3030803203582764
-47.87582778930664,-52.0,4.75,4.6,0.22866119196662518,0.0,6.612299146287923,7.191835648845155
-43.0,-57.0,3.0,6.4
-43.0,-57.0,2.8229970932006836,5.857207298278809
-47.37693405151367,-57.0,3.0,6.4,0.5153510250398957,0.0,7.068238818828918,4.686149805543993
-30.0,-42.0,1.0,1.9
-30.0,-42.0,0.9670324921607971,2.113710641860962
-33.75165939331055,-42.0,1.0,1.9,1.1305270942956749,0.0,2.1470910553583886,8.161494961096281
-47.0,-43.0,2.5,4.6
-47.0,-43.0,3.171309232711792,5.217606067657471
-47.0,-44.250553131103516,2.5,4.6,0.0,0.1614527404780546,5.235456045083369,5.950630218724736
-44.0,-36.0,1.5,9.1
-44.0,-36.0,1.5797637701034546,7.163954734802246
-44.0,-38.50110626220703,1.5,9.1,0.0,1.029852143984791,9.222797840135064,1.7492855684535902
-47.0,-37.0,1.5,8.2
-47.0,-37.0,2.282374620437622,7.959529399871826
-47.0,-40.126380920410156,1.5,8.2,0.0,0.8454564165010178,8.336066218546971,2.343074902771997
-44.0,-27.0,0.5,9.1
-44.0,-27.0,-0.7549322247505188,7.526512145996094
