2023-06-28 21:13:15.347	Xiaomi_CEB5_5G	f0:b4:29:da:ce:b7	-49
2023-06-28 21:13:15.350	Peppa Pig	48:a1:95:eb:c6:21	-65
2023-06-28 21:13:15.351	BUAA-Mobile	18:64:72:d3:21:b1	-55
2023-06-28 21:13:15.352	BUAA-WiFi	18:64:72:d3:21:b0	-62
2023-06-28 21:13:15.354	AP1_5G	f0:b4:29:db:56:86	-57
2023-06-28 21:13:15.355	AP1	f0:b4:29:db:56:85	-49
2023-06-28 21:13:15.356	BUAA-Mobile	40:e3:d6:8d:14:61	-96
2023-06-28 21:13:15.357	BUAA-WiFi	40:e3:d6:8d:14:60	-98
2023-06-28 21:13:15.358	Xiaomi_CEB5	f0:b4:29:da:ce:b6	-43
2023-06-28 21:13:15.359	BUAA-Mobile	18:64:72:d3:03:91	-64
2023-06-28 21:13:15.360	BUAA-WiFi	18:64:72:d3:03:90	-64
2023-06-28 21:13:15.361	BUAA-Mobile	18:64:72:d3:29:41	-69
2023-06-28 21:13:15.361	BUAA-WiFi	18:64:72:d3:29:40	-69
2023-06-28 21:13:15.362		32:b4:9e:60:24:33	-88
2023-06-28 21:13:15.364	MERCURY_E208	bc:5f:f6:1c:e5:64	-94
2023-06-28 21:13:15.365	BUAA-Mobile	18:64:72:d3:29:51	-74
2023-06-28 21:13:15.365	BUAA-WiFi	18:64:72:d3:29:50	-74
2023-06-28 21:13:15.366	BUAA-Mobile	18:64:72:d3:21:a1	-56
2023-06-28 21:13:15.367	BUAA-WiFi	18:64:72:d3:21:a0	-56
2023-06-28 21:13:15.368	BUAA-WiFi	18:64:72:d3:03:80	-66
2023-06-28 21:13:15.369	Peppa Pig	48:a1:95:eb:c6:20	-62
2023-06-28 21:13:15.371		0c:b5:27:5e:a2:c1	-92
2023-06-28 21:13:15.372	BUAA-WiFi	b0:f9:63:24:19:f0	-96
2023-06-28 21:13:15.372	xiao group	8a:25:93:86:e0:4c	-88
2023-06-28 21:13:15.373	BUAA-Mobile	b0:f9:63:24:54:b2	-91
2023-06-28 21:13:15.374	BUAA-WiFi	b0:f9:63:24:54:b0	-92
2023-06-28 21:13:15.375	307_mobile	0c:b5:27:5e:a2:bc	-93
2023-06-28 21:13:15.375	CMT	28:64:b0:7b:b0:a0	-94
2023-06-28 21:13:15.376	BUAA-Mobile	b0:f9:63:24:51:b2	-91
2023-06-28 21:13:15.377	BUAA-WiFi	b0:f9:63:24:51:b0	-92
2023-06-28 21:13:16.328	Xiaomi_CEB5_5G	f0:b4:29:da:ce:b7	-49
