2023-06-28 21:00:57.601	Xiaomi_CEB5_5G	f0:b4:29:da:ce:b7	-47
2023-06-28 21:00:57.604	Peppa Pig	48:a1:95:eb:c6:21	-60
2023-06-28 21:00:57.605	BUAA-WiFi	18:64:72:d3:21:b0	-52
2023-06-28 21:00:57.606	AP1_5G	f0:b4:29:db:56:86	-60
2023-06-28 21:00:57.607	AP1	f0:b4:29:db:56:85	-48
2023-06-28 21:00:57.608	Xiaomi_CEB5	f0:b4:29:da:ce:b6	-37
2023-06-28 21:00:57.609	Peppa Pig	48:a1:95:eb:c6:20	-49
2023-06-28 21:00:57.610	BUAA-Mobile	18:64:72:d3:21:b1	-52
2023-06-28 21:00:57.612	BUAA-Mobile	18:64:72:d3:03:91	-68
2023-06-28 21:00:57.612	BUAA-WiFi	18:64:72:d3:03:90	-69
2023-06-28 21:00:57.613		ee:b9:70:df:6e:22	-92
2023-06-28 21:00:57.615	BUAA-Mobile	18:64:72:d3:29:41	-75
2023-06-28 21:00:57.616	BUAA-WiFi	18:64:72:d3:21:a0	-58
2023-06-28 21:00:57.617	HUAWEI-GYEL3E_5G	a8:5a:e0:db:b5:0c	-81
2023-06-28 21:00:57.618	BUAA-Mobile	18:64:72:d3:29:51	-73
2023-06-28 21:00:57.619	BUAA-WiFi	18:64:72:d3:29:50	-73
2023-06-28 21:00:57.621	BUAA-Mobile	b0:f9:63:24:53:b2	-94
2023-06-28 21:00:57.622	BUAA-WiFi	b0:f9:63:24:53:b0	-96
2023-06-28 21:00:57.623	BUAA-Mobile	18:64:72:d3:21:a1	-59
2023-06-28 21:00:57.624	BUAA-Mobile	18:64:72:d3:2f:21	-85
2023-06-28 21:00:57.625	BUAA-Mobile	40:e3:d6:8d:14:61	-87
2023-06-28 21:00:57.626	BUAA-WiFi	b0:f9:63:24:54:b0	-92
2023-06-28 21:00:57.626	BUAA-WiFi	18:64:72:d3:29:40	-77
2023-06-28 21:00:57.627		32:b4:9e:60:24:33	-99
2023-06-28 21:00:57.628		28:64:b0:7b:b0:a1	-85
2023-06-28 21:00:57.629		28:64:b0:7b:b0:a5	-84
2023-06-28 21:00:57.630	BUAA-WiFi	18:64:72:d3:03:80	-70
2023-06-28 21:00:57.631		aa:39:b3:d8:a7:52	-92
2023-06-28 21:00:57.631	BUAA-Mobile	b0:f9:63:24:51:b2	-101
