2023-06-28 21:25:45.621	Xiaomi_CEB5_5G	f0:b4:29:da:ce:b7	-44
2023-06-28 21:25:45.625	Peppa Pig	48:a1:95:eb:c6:21	-61
2023-06-28 21:25:45.627	BUAA-Mobile	18:64:72:d3:21:b1	-47
2023-06-28 21:25:45.628	BUAA-WiFi	18:64:72:d3:21:b0	-49
2023-06-28 21:25:45.629	AP1_5G	f0:b4:29:db:56:86	-61
2023-06-28 21:25:45.629	Xiaomi_CEB5	f0:b4:29:da:ce:b6	-37
2023-06-28 21:25:45.630	AP1	f0:b4:29:db:56:85	-43
2023-06-28 21:25:45.631	Peppa Pig	48:a1:95:eb:c6:20	-55
2023-06-28 21:25:45.632	BUAA-WiFi	18:64:72:d3:29:40	-75
2023-06-28 21:25:45.634	BUAA-Mobile	18:64:72:d3:21:a1	-48
2023-06-28 21:25:45.635	BUAA-WiFi	18:64:72:d3:21:a0	-49
2023-06-28 21:25:45.636	BUAA-Mobile	18:64:72:d3:03:81	-56
2023-06-28 21:25:45.637	BUAA-WiFi	18:64:72:d3:03:80	-56
2023-06-28 21:25:45.638	CMT	28:64:b0:7b:b0:a0	-91
2023-06-28 21:25:46.603	Xiaomi_CEB5_5G	f0:b4:29:da:ce:b7	-44
2023-06-28 21:25:46.607	Peppa Pig	48:a1:95:eb:c6:21	-61
2023-06-28 21:25:46.610	BUAA-Mobile	18:64:72:d3:21:b1	-47
2023-06-28 21:25:46.612	BUAA-WiFi	18:64:72:d3:21:b0	-49
2023-06-28 21:25:46.615	AP1_5G	f0:b4:29:db:56:86	-61
2023-06-28 21:25:46.617	Xiaomi_CEB5	f0:b4:29:da:ce:b6	-37
2023-06-28 21:25:46.619	AP1	f0:b4:29:db:56:85	-43
2023-06-28 21:25:46.622	Peppa Pig	48:a1:95:eb:c6:20	-55
2023-06-28 21:25:46.624	BUAA-WiFi	18:64:72:d3:29:40	-75
2023-06-28 21:25:46.627	BUAA-Mobile	18:64:72:d3:21:a1	-48
2023-06-28 21:25:46.629	BUAA-WiFi	18:64:72:d3:21:a0	-49
2023-06-28 21:25:46.631	BUAA-Mobile	18:64:72:d3:03:81	-56
2023-06-28 21:25:46.634	BUAA-WiFi	18:64:72:d3:03:80	-56
