2023-06-28 21:35:31.219	Peppa Pig	48:a1:95:eb:c6:21	-57
2023-06-28 21:35:31.221	Xiaomi_CEB5_5G	f0:b4:29:da:ce:b7	-50
2023-06-28 21:35:31.224	BUAA-WiFi	18:64:72:d3:21:b0	-56
2023-06-28 21:35:31.225	AP1_5G	f0:b4:29:db:56:86	-67
2023-06-28 21:35:31.226	Peppa Pig	48:a1:95:eb:c6:20	-50
2023-06-28 21:35:31.226	AP1	f0:b4:29:db:56:85	-50
2023-06-28 21:35:31.227	Xiaomi_CEB5	f0:b4:29:da:ce:b6	-41
2023-06-28 21:35:31.228	BUAA-Mobile	18:64:72:d3:21:b1	-57
2023-06-28 21:35:31.229	BUAA-WiFi	b0:f9:63:24:54:b0	-92
2023-06-28 21:35:31.229	BUAA-Mobile	18:64:72:d3:21:a1	-62
2023-06-28 21:35:31.230	蜜蜂飞机楼	6c:72:20:53:4e:95	-86
2023-06-28 21:35:31.231	BUAA-WiFi	18:64:72:d3:03:80	-65
2023-06-28 21:35:31.232		0a:41:20:8d:58:eb	-92
2023-06-28 21:35:31.232	DIRECT-62-HP Smart Tank 510	16:cb:19:f5:3e:62	-98
2023-06-28 21:35:31.233	BUAA-WiFi	18:64:72:d3:29:40	-68
2023-06-28 21:35:31.233		32:b4:9e:60:24:33	-97
2023-06-28 21:35:31.234	BUAA-WiFi	18:64:72:d3:21:a0	-52
2023-06-28 21:35:31.235	BUAA-Mobile	b0:f9:63:24:15:d2	-87
2023-06-28 21:35:31.235	CMT	28:64:b0:7b:b0:a0	-96
2023-06-28 21:35:31.236	401	f0:2f:74:f0:27:50	-96
2023-06-28 21:35:31.237	BUAA-Mobile	18:64:72:d3:03:91	-77
2023-06-28 21:35:31.238	BUAA-WiFi	18:64:72:d3:03:90	-78
2023-06-28 21:35:31.238	buaa508	ec:b9:70:af:6e:22	-93
2023-06-28 21:35:31.239	xiao group	8a:25:93:86:e0:4c	-94
2023-06-28 21:35:31.240	BUAA-Mobile	18:64:72:d3:1f:e1	-93
2023-06-28 21:35:31.241		ee:b9:70:df:6e:22	-93
2023-06-28 21:35:31.242	BUAA-WiFi	18:64:72:d3:1a:60	-96
2023-06-28 21:35:31.242	DIRECT-c4-HP M283 LaserJet	5e:fb:3a:d6:d8:c4	-86
2023-06-28 21:35:31.243	BUAA-Mobile	18:64:72:d3:29:51	-74
2023-06-28 21:35:31.244	BUAA-WiFi	18:64:72:d3:29:50	-74
2023-06-28 21:35:31.244	BUAA-Mobile	b0:f9:63:24:53:b2	-93
2023-06-28 21:35:31.245	BUAA-WiFi	b0:f9:63:24:53:b0	-95
2023-06-28 21:35:32.204	Peppa Pig	48:a1:95:eb:c6:21	-57
2023-06-28 21:35:32.208	Xiaomi_CEB5_5G	f0:b4:29:da:ce:b7	-50
2023-06-28 21:35:32.211	BUAA-WiFi	18:64:72:d3:21:b0	-56
2023-06-28 21:35:32.213	AP1_5G	f0:b4:29:db:56:86	-67
2023-06-28 21:35:32.215	Peppa Pig	48:a1:95:eb:c6:20	-50
2023-06-28 21:35:32.219	AP1	f0:b4:29:db:56:85	-50
2023-06-28 21:35:32.222	Xiaomi_CEB5	f0:b4:29:da:ce:b6	-41
2023-06-28 21:35:32.223	BUAA-Mobile	18:64:72:d3:21:b1	-57
2023-06-28 21:35:32.224	BUAA-WiFi	b0:f9:63:24:54:b0	-92
2023-06-28 21:35:32.225	BUAA-Mobile	18:64:72:d3:21:a1	-62
2023-06-28 21:35:32.227	蜜蜂飞机楼	6c:72:20:53:4e:95	-86
2023-06-28 21:35:32.228	BUAA-WiFi	18:64:72:d3:03:80	-65
2023-06-28 21:35:32.230		0a:41:20:8d:58:eb	-92
2023-06-28 21:35:32.231	DIRECT-62-HP Smart Tank 510	16:cb:19:f5:3e:62	-98
2023-06-28 21:35:32.231	BUAA-WiFi	18:64:72:d3:29:40	-68
2023-06-28 21:35:32.232		32:b4:9e:60:24:33	-97
2023-06-28 21:35:32.233	BUAA-WiFi	18:64:72:d3:21:a0	-52
2023-06-28 21:35:32.234	BUAA-Mobile	b0:f9:63:24:15:d2	-87
2023-06-28 21:35:32.234	CMT	28:64:b0:7b:b0:a0	-96
2023-06-28 21:35:32.235	401	f0:2f:74:f0:27:50	-96
2023-06-28 21:35:32.236	BUAA-Mobile	18:64:72:d3:03:91	-77
2023-06-28 21:35:32.237	BUAA-WiFi	18:64:72:d3:03:90	-78
2023-06-28 21:35:32.239	buaa508	ec:b9:70:af:6e:22	-93
2023-06-28 21:35:32.241	xiao group	8a:25:93:86:e0:4c	-94
2023-06-28 21:35:32.243	BUAA-Mobile	18:64:72:d3:1f:e1	-93
2023-06-28 21:35:32.244		ee:b9:70:df:6e:22	-93
2023-06-28 21:35:32.245	BUAA-WiFi	18:64:72:d3:1a:60	-96
2023-06-28 21:35:32.246	DIRECT-c4-HP M283 LaserJet	5e:fb:3a:d6:d8:c4	-86
2023-06-28 21:35:32.247	BUAA-Mobile	18:64:72:d3:29:51	-74
2023-06-28 21:35:32.247	BUAA-WiFi	18:64:72:d3:29:50	-74
2023-06-28 21:35:32.248	BUAA-Mobile	b0:f9:63:24:53:b2	-93
2023-06-28 21:35:32.249	BUAA-WiFi	b0:f9:63:24:53:b0	-95
2023-06-28 21:35:33.205	Peppa Pig	48:a1:95:eb:c6:21	-57
2023-06-28 21:35:33.212	Xiaomi_CEB5_5G	f0:b4:29:da:ce:b7	-50
2023-06-28 21:35:33.221	BUAA-WiFi	18:64:72:d3:21:b0	-56
2023-06-28 21:35:33.229	AP1_5G	f0:b4:29:db:56:86	-67
2023-06-28 21:35:33.232	Peppa Pig	48:a1:95:eb:c6:20	-50
2023-06-28 21:35:33.235	AP1	f0:b4:29:db:56:85	-50
2023-06-28 21:35:33.238	Xiaomi_CEB5	f0:b4:29:da:ce:b6	-41
2023-06-28 21:35:33.242	BUAA-Mobile	18:64:72:d3:21:b1	-57
2023-06-28 21:35:33.246	BUAA-WiFi	b0:f9:63:24:54:b0	-92
2023-06-28 21:35:33.250	BUAA-Mobile	18:64:72:d3:21:a1	-62
2023-06-28 21:35:33.253	蜜蜂飞机楼	6c:72:20:53:4e:95	-86
2023-06-28 21:35:33.256	BUAA-WiFi	18:64:72:d3:03:80	-65
2023-06-28 21:35:33.258		0a:41:20:8d:58:eb	-92
2023-06-28 21:35:33.261	DIRECT-62-HP Smart Tank 510	16:cb:19:f5:3e:62	-98
2023-06-28 21:35:33.263	BUAA-WiFi	18:64:72:d3:29:40	-68
2023-06-28 21:35:33.266		32:b4:9e:60:24:33	-97
2023-06-28 21:35:33.268	BUAA-WiFi	18:64:72:d3:21:a0	-52
2023-06-28 21:35:33.270	BUAA-Mobile	b0:f9:63:24:15:d2	-87
2023-06-28 21:35:33.272	CMT	28:64:b0:7b:b0:a0	-96
2023-06-28 21:35:33.274	401	f0:2f:74:f0:27:50	-96
2023-06-28 21:35:33.276	BUAA-Mobile	18:64:72:d3:03:91	-77
2023-06-28 21:35:33.279	BUAA-WiFi	18:64:72:d3:03:90	-78
2023-06-28 21:35:33.281	buaa508	ec:b9:70:af:6e:22	-93
2023-06-28 21:35:33.283	xiao group	8a:25:93:86:e0:4c	-94
2023-06-28 21:35:33.285	BUAA-Mobile	18:64:72:d3:1f:e1	-93
2023-06-28 21:35:33.288		ee:b9:70:df:6e:22	-93
2023-06-28 21:35:33.290	BUAA-WiFi	18:64:72:d3:1a:60	-96
2023-06-28 21:35:33.292	DIRECT-c4-HP M283 LaserJet	5e:fb:3a:d6:d8:c4	-86
