2023-06-28 20:53:19.787	Peppa Pig	48:a1:95:eb:c6:21	-75
2023-06-28 20:53:19.791	Xiaomi_CEB5_5G	f0:b4:29:da:ce:b7	-66
2023-06-28 20:53:19.793	BUAA-WiFi	18:64:72:d3:21:b0	-60
2023-06-28 20:53:19.794	AP1_5G	f0:b4:29:db:56:86	-51
2023-06-28 20:53:19.795	Peppa Pig	48:a1:95:eb:c6:20	-58
2023-06-28 20:53:19.795	AP1	f0:b4:29:db:56:85	-28
2023-06-28 20:53:19.796	Xiaomi_CEB5	f0:b4:29:da:ce:b6	-48
2023-06-28 20:53:19.798	BUAA-Mobile	18:64:72:d3:21:b1	-58
2023-06-28 20:53:19.798		32:b4:9e:60:24:33	-80
2023-06-28 20:53:19.799	xiao group	8a:25:93:86:e0:4c	-91
2023-06-28 20:53:19.800	BUAA-Mobile	18:64:72:d3:29:41	-88
2023-06-28 20:53:19.801	BUAA-WiFi	18:64:72:d3:29:40	-87
2023-06-28 20:53:19.802	BUAA-WiFi	18:64:72:d3:21:a0	-62
2023-06-28 20:53:19.804	BUAA-Mobile	18:64:72:d3:03:81	-63
2023-06-28 20:53:19.805	BUAA-WiFi	18:64:72:d3:03:80	-63
2023-06-28 20:53:19.806		28:64:b0:7b:b0:a1	-87
2023-06-28 20:53:19.808	BUAA-Mobile	18:64:72:d3:21:a1	-63
2023-06-28 20:53:20.761	Peppa Pig	48:a1:95:eb:c6:21	-75
2023-06-28 20:53:20.766	Xiaomi_CEB5_5G	f0:b4:29:da:ce:b7	-66
2023-06-28 20:53:20.769	BUAA-WiFi	18:64:72:d3:21:b0	-60
2023-06-28 20:53:20.773	AP1_5G	f0:b4:29:db:56:86	-51
2023-06-28 20:53:20.775	Peppa Pig	48:a1:95:eb:c6:20	-58
2023-06-28 20:53:20.776	AP1	f0:b4:29:db:56:85	-28
2023-06-28 20:53:20.777	Xiaomi_CEB5	f0:b4:29:da:ce:b6	-48
2023-06-28 20:53:20.779	BUAA-Mobile	18:64:72:d3:21:b1	-58
2023-06-28 20:53:20.780		32:b4:9e:60:24:33	-80
2023-06-28 20:53:20.781	xiao group	8a:25:93:86:e0:4c	-91
2023-06-28 20:53:20.782	BUAA-Mobile	18:64:72:d3:29:41	-88
2023-06-28 20:53:20.784	BUAA-WiFi	18:64:72:d3:29:40	-87
2023-06-28 20:53:20.786	BUAA-WiFi	18:64:72:d3:21:a0	-62
2023-06-28 20:53:20.787	BUAA-Mobile	18:64:72:d3:03:81	-63
2023-06-28 20:53:20.788	BUAA-WiFi	18:64:72:d3:03:80	-63
2023-06-28 20:53:20.789		28:64:b0:7b:b0:a1	-87
2023-06-28 20:53:20.790	BUAA-Mobile	18:64:72:d3:21:a1	-63
2023-06-28 20:53:21.761	Peppa Pig	48:a1:95:eb:c6:21	-75
2023-06-28 20:53:21.764	Xiaomi_CEB5_5G	f0:b4:29:da:ce:b7	-66
2023-06-28 20:53:21.766	BUAA-WiFi	18:64:72:d3:21:b0	-60
2023-06-28 20:53:21.768	AP1_5G	f0:b4:29:db:56:86	-51
2023-06-28 20:53:21.771	Peppa Pig	48:a1:95:eb:c6:20	-58
2023-06-28 20:53:21.773	AP1	f0:b4:29:db:56:85	-28
2023-06-28 20:53:21.775	Xiaomi_CEB5	f0:b4:29:da:ce:b6	-48
2023-06-28 20:53:21.778	BUAA-Mobile	18:64:72:d3:21:b1	-58
2023-06-28 20:53:21.780		32:b4:9e:60:24:33	-80
2023-06-28 20:53:21.783	xiao group	8a:25:93:86:e0:4c	-91
2023-06-28 20:53:21.784	BUAA-Mobile	18:64:72:d3:29:41	-88
2023-06-28 20:53:21.787	BUAA-WiFi	18:64:72:d3:29:40	-87
2023-06-28 20:53:21.789	BUAA-WiFi	18:64:72:d3:21:a0	-62
2023-06-28 20:53:21.791	BUAA-Mobile	18:64:72:d3:03:81	-63
2023-06-28 20:53:21.793	BUAA-WiFi	18:64:72:d3:03:80	-63
2023-06-28 20:53:21.795		28:64:b0:7b:b0:a1	-87
2023-06-28 20:53:21.797	BUAA-Mobile	18:64:72:d3:21:a1	-63
2023-06-28 20:53:22.762	Peppa Pig	48:a1:95:eb:c6:21	-75
2023-06-28 20:53:22.765	Xiaomi_CEB5_5G	f0:b4:29:da:ce:b7	-66
2023-06-28 20:53:22.768	BUAA-WiFi	18:64:72:d3:21:b0	-60
2023-06-28 20:53:22.770	AP1_5G	f0:b4:29:db:56:86	-51
2023-06-28 20:53:22.772	Peppa Pig	48:a1:95:eb:c6:20	-58
2023-06-28 20:53:22.774	AP1	f0:b4:29:db:56:85	-28
2023-06-28 20:53:22.776	Xiaomi_CEB5	f0:b4:29:da:ce:b6	-48
2023-06-28 20:53:22.778	BUAA-Mobile	18:64:72:d3:21:b1	-58
2023-06-28 20:53:22.780		32:b4:9e:60:24:33	-80
2023-06-28 20:53:22.783	xiao group	8a:25:93:86:e0:4c	-91
2023-06-28 20:53:22.785	BUAA-Mobile	18:64:72:d3:29:41	-88
2023-06-28 20:53:22.787	BUAA-WiFi	18:64:72:d3:29:40	-87
2023-06-28 20:53:22.789	BUAA-WiFi	18:64:72:d3:21:a0	-62
2023-06-28 20:53:22.791	BUAA-Mobile	18:64:72:d3:03:81	-63
2023-06-28 20:53:22.793	BUAA-WiFi	18:64:72:d3:03:80	-63
2023-06-28 20:53:22.796		28:64:b0:7b:b0:a1	-87
2023-06-28 20:53:22.797	BUAA-Mobile	18:64:72:d3:21:a1	-63
2023-06-28 20:53:23.762	Peppa Pig	48:a1:95:eb:c6:21	-75
2023-06-28 20:53:23.765	Xiaomi_CEB5_5G	f0:b4:29:da:ce:b7	-66
2023-06-28 20:53:23.768	BUAA-WiFi	18:64:72:d3:21:b0	-60
2023-06-28 20:53:23.771	AP1_5G	f0:b4:29:db:56:86	-51
2023-06-28 20:53:23.774	Peppa Pig	48:a1:95:eb:c6:20	-58
2023-06-28 20:53:23.777	AP1	f0:b4:29:db:56:85	-28
2023-06-28 20:53:23.780	Xiaomi_CEB5	f0:b4:29:da:ce:b6	-48
2023-06-28 20:53:23.782	BUAA-Mobile	18:64:72:d3:21:b1	-58
2023-06-28 20:53:23.784		32:b4:9e:60:24:33	-80
2023-06-28 20:53:23.787	xiao group	8a:25:93:86:e0:4c	-91
2023-06-28 20:53:23.789	BUAA-Mobile	18:64:72:d3:29:41	-88
2023-06-28 20:53:23.791	BUAA-WiFi	18:64:72:d3:29:40	-87
2023-06-28 20:53:23.793	BUAA-WiFi	18:64:72:d3:21:a0	-62
2023-06-28 20:53:23.796	BUAA-Mobile	18:64:72:d3:03:81	-63
2023-06-28 20:53:23.799	BUAA-WiFi	18:64:72:d3:03:80	-63
2023-06-28 20:53:23.802		28:64:b0:7b:b0:a1	-87
2023-06-28 20:53:23.805	BUAA-Mobile	18:64:72:d3:21:a1	-63
2023-06-28 20:53:24.763	Peppa Pig	48:a1:95:eb:c6:21	-75
2023-06-28 20:53:24.766	Xiaomi_CEB5_5G	f0:b4:29:da:ce:b7	-66
2023-06-28 20:53:24.769	BUAA-WiFi	18:64:72:d3:21:b0	-60
2023-06-28 20:53:24.772	AP1_5G	f0:b4:29:db:56:86	-51
2023-06-28 20:53:24.774	Peppa Pig	48:a1:95:eb:c6:20	-58
2023-06-28 20:53:24.778	AP1	f0:b4:29:db:56:85	-28
2023-06-28 20:53:24.780	Xiaomi_CEB5	f0:b4:29:da:ce:b6	-48
2023-06-28 20:53:24.783	BUAA-Mobile	18:64:72:d3:21:b1	-58
2023-06-28 20:53:24.785		32:b4:9e:60:24:33	-80
2023-06-28 20:53:24.788	xiao group	8a:25:93:86:e0:4c	-91
2023-06-28 20:53:24.791	BUAA-Mobile	18:64:72:d3:29:41	-88
2023-06-28 20:53:24.793	BUAA-WiFi	18:64:72:d3:29:40	-87
2023-06-28 20:53:24.796	BUAA-WiFi	18:64:72:d3:21:a0	-62
2023-06-28 20:53:24.799	BUAA-Mobile	18:64:72:d3:03:81	-63
2023-06-28 20:53:24.801	BUAA-WiFi	18:64:72:d3:03:80	-63
2023-06-28 20:53:24.803		28:64:b0:7b:b0:a1	-87
2023-06-28 20:53:24.805	BUAA-Mobile	18:64:72:d3:21:a1	-63
2023-06-28 20:53:25.763	Peppa Pig	48:a1:95:eb:c6:21	-75
2023-06-28 20:53:25.766	Xiaomi_CEB5_5G	f0:b4:29:da:ce:b7	-66
2023-06-28 20:53:25.770	BUAA-WiFi	18:64:72:d3:21:b0	-60
2023-06-28 20:53:25.773	AP1_5G	f0:b4:29:db:56:86	-51
2023-06-28 20:53:25.776	Peppa Pig	48:a1:95:eb:c6:20	-58
2023-06-28 20:53:25.779	AP1	f0:b4:29:db:56:85	-28
2023-06-28 20:53:25.782	Xiaomi_CEB5	f0:b4:29:da:ce:b6	-48
2023-06-28 20:53:25.785	BUAA-Mobile	18:64:72:d3:21:b1	-58
2023-06-28 20:53:25.788		32:b4:9e:60:24:33	-80
2023-06-28 20:53:25.791	xiao group	8a:25:93:86:e0:4c	-91
2023-06-28 20:53:25.793	BUAA-Mobile	18:64:72:d3:29:41	-88
2023-06-28 20:53:25.796	BUAA-WiFi	18:64:72:d3:29:40	-87
2023-06-28 20:53:25.799	BUAA-WiFi	18:64:72:d3:21:a0	-62
2023-06-28 20:53:25.801	BUAA-Mobile	18:64:72:d3:03:81	-63
2023-06-28 20:53:25.803	BUAA-WiFi	18:64:72:d3:03:80	-63
2023-06-28 20:53:25.805		28:64:b0:7b:b0:a1	-87
2023-06-28 20:53:25.808	BUAA-Mobile	18:64:72:d3:21:a1	-63
2023-06-28 20:53:26.763	Peppa Pig	48:a1:95:eb:c6:21	-75
2023-06-28 20:53:26.766	Xiaomi_CEB5_5G	f0:b4:29:da:ce:b7	-66
2023-06-28 20:53:26.769	BUAA-WiFi	18:64:72:d3:21:b0	-60
2023-06-28 20:53:26.772	AP1_5G	f0:b4:29:db:56:86	-51
2023-06-28 20:53:26.774	Peppa Pig	48:a1:95:eb:c6:20	-58
2023-06-28 20:53:26.779	AP1	f0:b4:29:db:56:85	-28
2023-06-28 20:53:26.781	Xiaomi_CEB5	f0:b4:29:da:ce:b6	-48
2023-06-28 20:53:26.785	BUAA-Mobile	18:64:72:d3:21:b1	-58
2023-06-28 20:53:26.787		32:b4:9e:60:24:33	-80
2023-06-28 20:53:26.789	xiao group	8a:25:93:86:e0:4c	-91
2023-06-28 20:53:26.791	BUAA-Mobile	18:64:72:d3:29:41	-88
2023-06-28 20:53:26.793	BUAA-WiFi	18:64:72:d3:29:40	-87
2023-06-28 20:53:26.796	BUAA-WiFi	18:64:72:d3:21:a0	-62
2023-06-28 20:53:26.799	BUAA-Mobile	18:64:72:d3:03:81	-63
2023-06-28 20:53:26.803	BUAA-WiFi	18:64:72:d3:03:80	-63
2023-06-28 20:53:26.805		28:64:b0:7b:b0:a1	-87
2023-06-28 20:53:26.807	BUAA-Mobile	18:64:72:d3:21:a1	-63
2023-06-28 20:53:27.763	Peppa Pig	48:a1:95:eb:c6:21	-75
2023-06-28 20:53:27.767	Xiaomi_CEB5_5G	f0:b4:29:da:ce:b7	-66
2023-06-28 20:53:27.770	BUAA-WiFi	18:64:72:d3:21:b0	-60
2023-06-28 20:53:27.773	AP1_5G	f0:b4:29:db:56:86	-51
2023-06-28 20:53:27.775	Peppa Pig	48:a1:95:eb:c6:20	-58
2023-06-28 20:53:27.778	AP1	f0:b4:29:db:56:85	-28
2023-06-28 20:53:27.781	Xiaomi_CEB5	f0:b4:29:da:ce:b6	-48
2023-06-28 20:53:27.783	BUAA-Mobile	18:64:72:d3:21:b1	-58
2023-06-28 20:53:27.785		32:b4:9e:60:24:33	-80
2023-06-28 20:53:27.788	xiao group	8a:25:93:86:e0:4c	-91
2023-06-28 20:53:27.790	BUAA-Mobile	18:64:72:d3:29:41	-88
2023-06-28 20:53:27.793	BUAA-WiFi	18:64:72:d3:29:40	-87
2023-06-28 20:53:27.795	BUAA-WiFi	18:64:72:d3:21:a0	-62
2023-06-28 20:53:27.798	BUAA-Mobile	18:64:72:d3:03:81	-63
2023-06-28 20:53:27.801	BUAA-WiFi	18:64:72:d3:03:80	-63
2023-06-28 20:53:27.803		28:64:b0:7b:b0:a1	-87
2023-06-28 20:53:27.805	BUAA-Mobile	18:64:72:d3:21:a1	-63
2023-06-28 20:53:28.763	Peppa Pig	48:a1:95:eb:c6:21	-75
2023-06-28 20:53:28.766	Xiaomi_CEB5_5G	f0:b4:29:da:ce:b7	-66
2023-06-28 20:53:28.769	BUAA-WiFi	18:64:72:d3:21:b0	-60
2023-06-28 20:53:28.771	AP1_5G	f0:b4:29:db:56:86	-51
2023-06-28 20:53:28.774	Peppa Pig	48:a1:95:eb:c6:20	-58
2023-06-28 20:53:28.775	AP1	f0:b4:29:db:56:85	-28
2023-06-28 20:53:28.777	Xiaomi_CEB5	f0:b4:29:da:ce:b6	-48
2023-06-28 20:53:28.779	BUAA-Mobile	18:64:72:d3:21:b1	-58
2023-06-28 20:53:28.780		32:b4:9e:60:24:33	-80
2023-06-28 20:53:28.782	xiao group	8a:25:93:86:e0:4c	-91
2023-06-28 20:53:28.783	BUAA-Mobile	18:64:72:d3:29:41	-88
2023-06-28 20:53:28.785	BUAA-WiFi	18:64:72:d3:29:40	-87
2023-06-28 20:53:28.786	BUAA-WiFi	18:64:72:d3:21:a0	-62
2023-06-28 20:53:28.788	BUAA-Mobile	18:64:72:d3:03:81	-63
2023-06-28 20:53:28.789	BUAA-WiFi	18:64:72:d3:03:80	-63
2023-06-28 20:53:28.791		28:64:b0:7b:b0:a1	-87
2023-06-28 20:53:28.792	BUAA-Mobile	18:64:72:d3:21:a1	-63
2023-06-28 20:53:29.763	Peppa Pig	48:a1:95:eb:c6:21	-75
2023-06-28 20:53:29.767	Xiaomi_CEB5_5G	f0:b4:29:da:ce:b7	-66
2023-06-28 20:53:29.770	BUAA-WiFi	18:64:72:d3:21:b0	-60
2023-06-28 20:53:29.772	AP1_5G	f0:b4:29:db:56:86	-51
2023-06-28 20:53:29.775	Peppa Pig	48:a1:95:eb:c6:20	-58
2023-06-28 20:53:29.777	AP1	f0:b4:29:db:56:85	-28
2023-06-28 20:53:29.779	Xiaomi_CEB5	f0:b4:29:da:ce:b6	-48
2023-06-28 20:53:29.780	BUAA-Mobile	18:64:72:d3:21:b1	-58
2023-06-28 20:53:29.781		32:b4:9e:60:24:33	-80
2023-06-28 20:53:29.783	xiao group	8a:25:93:86:e0:4c	-91
2023-06-28 20:53:29.785	BUAA-Mobile	18:64:72:d3:29:41	-88
2023-06-28 20:53:29.787	BUAA-WiFi	18:64:72:d3:29:40	-87
2023-06-28 20:53:29.789	BUAA-WiFi	18:64:72:d3:21:a0	-62
2023-06-28 20:53:29.791	BUAA-Mobile	18:64:72:d3:03:81	-63
2023-06-28 20:53:29.793	BUAA-WiFi	18:64:72:d3:03:80	-63
2023-06-28 20:53:29.796		28:64:b0:7b:b0:a1	-87
2023-06-28 20:53:29.798	BUAA-Mobile	18:64:72:d3:21:a1	-63
2023-06-28 20:53:30.763	Peppa Pig	48:a1:95:eb:c6:21	-75
2023-06-28 20:53:30.766	Xiaomi_CEB5_5G	f0:b4:29:da:ce:b7	-66
2023-06-28 20:53:30.767	BUAA-WiFi	18:64:72:d3:21:b0	-60
2023-06-28 20:53:30.769	AP1_5G	f0:b4:29:db:56:86	-51
2023-06-28 20:53:30.770	Peppa Pig	48:a1:95:eb:c6:20	-58
2023-06-28 20:53:30.772	AP1	f0:b4:29:db:56:85	-28
2023-06-28 20:53:30.773	Xiaomi_CEB5	f0:b4:29:da:ce:b6	-48
2023-06-28 20:53:30.774	BUAA-Mobile	18:64:72:d3:21:b1	-58
2023-06-28 20:53:30.776		32:b4:9e:60:24:33	-80
2023-06-28 20:53:30.777	xiao group	8a:25:93:86:e0:4c	-91
2023-06-28 20:53:30.778	BUAA-Mobile	18:64:72:d3:29:41	-88
2023-06-28 20:53:30.780	BUAA-WiFi	18:64:72:d3:29:40	-87
2023-06-28 20:53:30.781	BUAA-WiFi	18:64:72:d3:21:a0	-62
2023-06-28 20:53:30.783	BUAA-Mobile	18:64:72:d3:03:81	-63
2023-06-28 20:53:30.784	BUAA-WiFi	18:64:72:d3:03:80	-63
2023-06-28 20:53:30.785		28:64:b0:7b:b0:a1	-87
2023-06-28 20:53:30.787	BUAA-Mobile	18:64:72:d3:21:a1	-63
2023-06-28 20:53:31.764	Peppa Pig	48:a1:95:eb:c6:21	-75
2023-06-28 20:53:31.768	Xiaomi_CEB5_5G	f0:b4:29:da:ce:b7	-66
2023-06-28 20:53:31.771	BUAA-WiFi	18:64:72:d3:21:b0	-60
2023-06-28 20:53:31.774	AP1_5G	f0:b4:29:db:56:86	-51
2023-06-28 20:53:31.777	Peppa Pig	48:a1:95:eb:c6:20	-58
2023-06-28 20:53:31.778	AP1	f0:b4:29:db:56:85	-28
2023-06-28 20:53:31.780	Xiaomi_CEB5	f0:b4:29:da:ce:b6	-48
2023-06-28 20:53:31.781	BUAA-Mobile	18:64:72:d3:21:b1	-58
2023-06-28 20:53:31.784		32:b4:9e:60:24:33	-80
2023-06-28 20:53:31.785	xiao group	8a:25:93:86:e0:4c	-91
2023-06-28 20:53:31.788	BUAA-Mobile	18:64:72:d3:29:41	-88
2023-06-28 20:53:31.790	BUAA-WiFi	18:64:72:d3:29:40	-87
2023-06-28 20:53:31.792	BUAA-WiFi	18:64:72:d3:21:a0	-62
2023-06-28 20:53:31.793	BUAA-Mobile	18:64:72:d3:03:81	-63
2023-06-28 20:53:31.795	BUAA-WiFi	18:64:72:d3:03:80	-63
2023-06-28 20:53:31.797		28:64:b0:7b:b0:a1	-87
2023-06-28 20:53:31.799	BUAA-Mobile	18:64:72:d3:21:a1	-63
2023-06-28 20:53:32.763	Peppa Pig	48:a1:95:eb:c6:21	-75
2023-06-28 20:53:32.767	Xiaomi_CEB5_5G	f0:b4:29:da:ce:b7	-66
2023-06-28 20:53:32.770	BUAA-WiFi	18:64:72:d3:21:b0	-60
2023-06-28 20:53:32.772	AP1_5G	f0:b4:29:db:56:86	-51
2023-06-28 20:53:32.775	Peppa Pig	48:a1:95:eb:c6:20	-58
2023-06-28 20:53:32.778	AP1	f0:b4:29:db:56:85	-28
2023-06-28 20:53:32.781	Xiaomi_CEB5	f0:b4:29:da:ce:b6	-48
2023-06-28 20:53:32.784	BUAA-Mobile	18:64:72:d3:21:b1	-58
2023-06-28 20:53:32.787		32:b4:9e:60:24:33	-80
2023-06-28 20:53:32.789	xiao group	8a:25:93:86:e0:4c	-91
2023-06-28 20:53:32.790	BUAA-Mobile	18:64:72:d3:29:41	-88
2023-06-28 20:53:32.793	BUAA-WiFi	18:64:72:d3:29:40	-87
2023-06-28 20:53:32.795	BUAA-WiFi	18:64:72:d3:21:a0	-62
2023-06-28 20:53:32.796	BUAA-Mobile	18:64:72:d3:03:81	-63
2023-06-28 20:53:32.798	BUAA-WiFi	18:64:72:d3:03:80	-63
2023-06-28 20:53:32.799		28:64:b0:7b:b0:a1	-87
2023-06-28 20:53:32.800	BUAA-Mobile	18:64:72:d3:21:a1	-63
2023-06-28 20:53:33.763	Peppa Pig	48:a1:95:eb:c6:21	-75
2023-06-28 20:53:33.767	Xiaomi_CEB5_5G	f0:b4:29:da:ce:b7	-66
2023-06-28 20:53:33.769	BUAA-WiFi	18:64:72:d3:21:b0	-60
2023-06-28 20:53:33.770	AP1_5G	f0:b4:29:db:56:86	-51
2023-06-28 20:53:33.772	Peppa Pig	48:a1:95:eb:c6:20	-58
2023-06-28 20:53:33.773	AP1	f0:b4:29:db:56:85	-28
2023-06-28 20:53:33.774	Xiaomi_CEB5	f0:b4:29:da:ce:b6	-48
2023-06-28 20:53:33.775	BUAA-Mobile	18:64:72:d3:21:b1	-58
2023-06-28 20:53:33.777		32:b4:9e:60:24:33	-80
2023-06-28 20:53:33.778	xiao group	8a:25:93:86:e0:4c	-91
2023-06-28 20:53:33.779	BUAA-Mobile	18:64:72:d3:29:41	-88
2023-06-28 20:53:33.780	BUAA-WiFi	18:64:72:d3:29:40	-87
2023-06-28 20:53:33.782	BUAA-WiFi	18:64:72:d3:21:a0	-62
2023-06-28 20:53:33.783	BUAA-Mobile	18:64:72:d3:03:81	-63
2023-06-28 20:53:33.785	BUAA-WiFi	18:64:72:d3:03:80	-63
2023-06-28 20:53:33.786		28:64:b0:7b:b0:a1	-87
2023-06-28 20:53:33.788	BUAA-Mobile	18:64:72:d3:21:a1	-63
2023-06-28 20:53:34.763	Peppa Pig	48:a1:95:eb:c6:21	-75
2023-06-28 20:53:34.768	Xiaomi_CEB5_5G	f0:b4:29:da:ce:b7	-66
2023-06-28 20:53:34.771	BUAA-WiFi	18:64:72:d3:21:b0	-60
2023-06-28 20:53:34.774	AP1_5G	f0:b4:29:db:56:86	-51
2023-06-28 20:53:34.777	Peppa Pig	48:a1:95:eb:c6:20	-58
2023-06-28 20:53:34.780	AP1	f0:b4:29:db:56:85	-28
2023-06-28 20:53:34.783	Xiaomi_CEB5	f0:b4:29:da:ce:b6	-48
2023-06-28 20:53:34.785	BUAA-Mobile	18:64:72:d3:21:b1	-58
2023-06-28 20:53:34.788		32:b4:9e:60:24:33	-80
2023-06-28 20:53:34.791	xiao group	8a:25:93:86:e0:4c	-91
2023-06-28 20:53:34.793	BUAA-Mobile	18:64:72:d3:29:41	-88
2023-06-28 20:53:34.796	BUAA-WiFi	18:64:72:d3:29:40	-87
2023-06-28 20:53:34.799	BUAA-WiFi	18:64:72:d3:21:a0	-62
2023-06-28 20:53:34.801	BUAA-Mobile	18:64:72:d3:03:81	-63
2023-06-28 20:53:34.804	BUAA-WiFi	18:64:72:d3:03:80	-63
2023-06-28 20:53:34.807		28:64:b0:7b:b0:a1	-87
2023-06-28 20:53:34.811	BUAA-Mobile	18:64:72:d3:21:a1	-63
2023-06-28 20:53:35.764	Peppa Pig	48:a1:95:eb:c6:21	-75
2023-06-28 20:53:35.768	Xiaomi_CEB5_5G	f0:b4:29:da:ce:b7	-66
2023-06-28 20:53:35.770	BUAA-WiFi	18:64:72:d3:21:b0	-60
2023-06-28 20:53:35.773	AP1_5G	f0:b4:29:db:56:86	-51
2023-06-28 20:53:35.775	Peppa Pig	48:a1:95:eb:c6:20	-58
2023-06-28 20:53:35.777	AP1	f0:b4:29:db:56:85	-28
2023-06-28 20:53:35.779	Xiaomi_CEB5	f0:b4:29:da:ce:b6	-48
2023-06-28 20:53:35.781	BUAA-Mobile	18:64:72:d3:21:b1	-58
2023-06-28 20:53:35.784		32:b4:9e:60:24:33	-80
2023-06-28 20:53:35.786	xiao group	8a:25:93:86:e0:4c	-91
2023-06-28 20:53:35.788	BUAA-Mobile	18:64:72:d3:29:41	-88
2023-06-28 20:53:35.789	BUAA-WiFi	18:64:72:d3:29:40	-87
2023-06-28 20:53:35.791	BUAA-WiFi	18:64:72:d3:21:a0	-62
2023-06-28 20:53:35.793	BUAA-Mobile	18:64:72:d3:03:81	-63
2023-06-28 20:53:35.795	BUAA-WiFi	18:64:72:d3:03:80	-63
2023-06-28 20:53:35.797		28:64:b0:7b:b0:a1	-87
2023-06-28 20:53:35.798	BUAA-Mobile	18:64:72:d3:21:a1	-63
2023-06-28 20:53:36.763	Peppa Pig	48:a1:95:eb:c6:21	-75
2023-06-28 20:53:36.767	Xiaomi_CEB5_5G	f0:b4:29:da:ce:b7	-66
2023-06-28 20:53:36.769	BUAA-WiFi	18:64:72:d3:21:b0	-60
2023-06-28 20:53:36.772	AP1_5G	f0:b4:29:db:56:86	-51
2023-06-28 20:53:36.774	Peppa Pig	48:a1:95:eb:c6:20	-58
2023-06-28 20:53:36.777	AP1	f0:b4:29:db:56:85	-28
2023-06-28 20:53:36.780	Xiaomi_CEB5	f0:b4:29:da:ce:b6	-48
2023-06-28 20:53:36.782	BUAA-Mobile	18:64:72:d3:21:b1	-58
2023-06-28 20:53:36.785		32:b4:9e:60:24:33	-80
2023-06-28 20:53:36.787	xiao group	8a:25:93:86:e0:4c	-91
2023-06-28 20:53:36.790	BUAA-Mobile	18:64:72:d3:29:41	-88
