2023-06-28 20:46:02.862	Xiaomi_CEB5_5G	f0:b4:29:da:ce:b7	-60
2023-06-28 20:46:02.865	Peppa Pig	48:a1:95:eb:c6:21	-66
2023-06-28 20:46:02.867	BUAA-WiFi	18:64:72:d3:21:b0	-51
2023-06-28 20:46:02.868	AP1_5G	f0:b4:29:db:56:86	-59
2023-06-28 20:46:02.868	Peppa Pig	48:a1:95:eb:c6:20	-63
2023-06-28 20:46:02.869	Xiaomi_CEB5	f0:b4:29:da:ce:b6	-40
2023-06-28 20:46:02.870	AP1	f0:b4:29:db:56:85	-41
2023-06-28 20:46:02.871	BUAA-Mobile	18:64:72:d3:21:b1	-50
2023-06-28 20:46:02.872	BUAA-Mobile	b0:f9:63:24:54:b2	-96
2023-06-28 20:46:02.873	BUAA-WiFi	b0:f9:63:24:54:b0	-100
2023-06-28 20:46:02.875	xiao group	8a:25:93:86:e0:4c	-84
2023-06-28 20:46:02.875	BUAA-Mobile	18:64:72:d3:21:a1	-52
2023-06-28 20:46:02.876	BUAA-WiFi	18:64:72:d3:21:a0	-51
2023-06-28 20:46:02.877	CMT	28:64:b0:7b:b0:a0	-88
2023-06-28 20:46:03.847	Xiaomi_CEB5_5G	f0:b4:29:da:ce:b7	-60
2023-06-28 20:46:03.853	Peppa Pig	48:a1:95:eb:c6:21	-66
2023-06-28 20:46:03.857	BUAA-WiFi	18:64:72:d3:21:b0	-51
2023-06-28 20:46:03.861	AP1_5G	f0:b4:29:db:56:86	-59
2023-06-28 20:46:03.864	Peppa Pig	48:a1:95:eb:c6:20	-63
2023-06-28 20:46:03.866	Xiaomi_CEB5	f0:b4:29:da:ce:b6	-40
2023-06-28 20:46:03.868	AP1	f0:b4:29:db:56:85	-41
2023-06-28 20:46:03.869	BUAA-Mobile	18:64:72:d3:21:b1	-50
2023-06-28 20:46:03.870	BUAA-Mobile	b0:f9:63:24:54:b2	-96
2023-06-28 20:46:03.870	BUAA-WiFi	b0:f9:63:24:54:b0	-100
2023-06-28 20:46:03.871	xiao group	8a:25:93:86:e0:4c	-84
2023-06-28 20:46:03.872	BUAA-Mobile	18:64:72:d3:21:a1	-52
2023-06-28 20:46:03.873	BUAA-WiFi	18:64:72:d3:21:a0	-51
2023-06-28 20:46:03.874	CMT	28:64:b0:7b:b0:a0	-88
2023-06-28 20:46:04.847	Xiaomi_CEB5_5G	f0:b4:29:da:ce:b7	-60
2023-06-28 20:46:04.852	Peppa Pig	48:a1:95:eb:c6:21	-66
2023-06-28 20:46:04.856	BUAA-WiFi	18:64:72:d3:21:b0	-51
2023-06-28 20:46:04.860	AP1_5G	f0:b4:29:db:56:86	-59
2023-06-28 20:46:04.863	Peppa Pig	48:a1:95:eb:c6:20	-63
2023-06-28 20:46:04.865	Xiaomi_CEB5	f0:b4:29:da:ce:b6	-40
2023-06-28 20:46:04.869	AP1	f0:b4:29:db:56:85	-41
2023-06-28 20:46:04.871	BUAA-Mobile	18:64:72:d3:21:b1	-50
2023-06-28 20:46:04.874	BUAA-Mobile	b0:f9:63:24:54:b2	-96
2023-06-28 20:46:04.877	BUAA-WiFi	b0:f9:63:24:54:b0	-100
2023-06-28 20:46:04.879	xiao group	8a:25:93:86:e0:4c	-84
2023-06-28 20:46:04.882	BUAA-Mobile	18:64:72:d3:21:a1	-52
2023-06-28 20:46:04.884	BUAA-WiFi	18:64:72:d3:21:a0	-51
2023-06-28 20:46:04.887	CMT	28:64:b0:7b:b0:a0	-88
2023-06-28 20:46:05.848	Xiaomi_CEB5_5G	f0:b4:29:da:ce:b7	-60
2023-06-28 20:46:05.854	Peppa Pig	48:a1:95:eb:c6:21	-66
2023-06-28 20:46:05.858	BUAA-WiFi	18:64:72:d3:21:b0	-51
