Date,Time,Name,MAC,Value
2023-06-07,10:58:13.052,AP1,f0:b4:29:db:56:85,-34
2023-06-07,10:58:14.018,AP1,f0:b4:29:db:56:85,-34
2023-06-07,10:58:15.012,AP1,f0:b4:29:db:56:85,-46
2023-06-07,10:58:16.029,AP1,f0:b4:29:db:56:85,-46
2023-06-07,10:58:17.024,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:18.019,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:19.027,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:20.022,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:21.018,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:22.024,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:23.025,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:24.021,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:25.021,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:26.020,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:27.018,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:28.019,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:29.024,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:30.020,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:31.016,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:32.023,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:33.025,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:34.025,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:35.025,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:36.033,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:37.023,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:38.026,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:39.014,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:40.015,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:41.019,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:42.030,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:43.021,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:44.019,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:45.026,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:46.016,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:47.026,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:48.024,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:49.018,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:50.021,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:51.023,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:52.026,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:53.025,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:54.024,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:55.025,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:56.028,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:57.021,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:58.027,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:58:59.024,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:59:00.025,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:59:01.026,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:59:02.027,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:59:03.025,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:59:04.023,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:59:05.025,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:59:06.031,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:59:07.026,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:59:08.030,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:59:09.028,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:59:10.033,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:59:11.034,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:59:12.027,AP1,f0:b4:29:db:56:85,-43
2023-06-07,10:59:13.032,AP1,f0:b4:29:db:56:85,-43
