Date,Time,Name,MAC,Value
2023-06-07,15:09:39.555,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:09:40.532,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:09:41.538,AP1,f0:b4:29:db:56:85,-49
2023-06-07,15:09:42.529,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:09:43.530,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:09:44.535,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:09:45.537,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:09:46.538,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:09:47.536,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:09:48.536,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:09:49.535,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:09:50.535,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:09:51.543,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:09:52.537,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:09:53.537,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:09:54.538,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:09:55.546,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:09:56.542,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:09:57.540,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:09:58.544,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:09:59.546,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:10:00.544,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:10:01.545,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:10:02.547,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:10:03.545,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:10:04.549,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:10:05.545,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:10:06.545,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:10:07.551,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:10:08.548,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:10:09.547,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:10:10.549,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:10:11.549,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:10:12.543,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:10:13.554,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:10:14.548,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:10:15.546,AP1,f0:b4:29:db:56:85,-42
2023-06-07,15:10:16.555,AP1,f0:b4:29:db:56:85,-43
2023-06-07,15:10:17.559,AP1,f0:b4:29:db:56:85,-43
2023-06-07,15:10:18.556,AP1,f0:b4:29:db:56:85,-43
2023-06-07,15:10:19.552,AP1,f0:b4:29:db:56:85,-43
2023-06-07,15:10:20.553,AP1,f0:b4:29:db:56:85,-43
2023-06-07,15:10:21.557,AP1,f0:b4:29:db:56:85,-43
2023-06-07,15:10:22.561,AP1,f0:b4:29:db:56:85,-43
2023-06-07,15:10:23.563,AP1,f0:b4:29:db:56:85,-43
2023-06-07,15:10:24.566,AP1,f0:b4:29:db:56:85,-43
2023-06-07,15:10:25.559,AP1,f0:b4:29:db:56:85,-43
2023-06-07,15:10:26.564,AP1,f0:b4:29:db:56:85,-43
2023-06-07,15:10:27.561,AP1,f0:b4:29:db:56:85,-43
2023-06-07,15:10:28.557,AP1,f0:b4:29:db:56:85,-43
2023-06-07,15:10:29.568,AP1,f0:b4:29:db:56:85,-43
2023-06-07,15:10:30.561,AP1,f0:b4:29:db:56:85,-43
2023-06-07,15:10:31.554,AP1,f0:b4:29:db:56:85,-43
2023-06-07,15:10:32.555,AP1,f0:b4:29:db:56:85,-43
2023-06-07,15:10:33.559,AP1,f0:b4:29:db:56:85,-43
2023-06-07,15:10:34.564,AP1,f0:b4:29:db:56:85,-43
2023-06-07,15:10:35.563,AP1,f0:b4:29:db:56:85,-43
2023-06-07,15:10:36.571,AP1,f0:b4:29:db:56:85,-43
2023-06-07,15:10:37.570,AP1,f0:b4:29:db:56:85,-43
2023-06-07,15:10:38.564,AP1,f0:b4:29:db:56:85,-43
2023-06-07,15:10:39.564,AP1,f0:b4:29:db:56:85,-43
