Date,Time,Name,MAC,Value
2023-06-07,15:49:24.013,AP1,f0:b4:29:db:56:85,-41
2023-06-07,15:49:25.006,AP1,f0:b4:29:db:56:85,-41
2023-06-07,15:49:25.997,AP1,f0:b4:29:db:56:85,-36
2023-06-07,15:49:27.005,AP1,f0:b4:29:db:56:85,-39
2023-06-07,15:49:28.003,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:49:29.005,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:49:30.009,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:49:31.009,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:49:32.004,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:49:33.006,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:49:34.001,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:49:35.010,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:49:36.003,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:49:37.003,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:49:38.006,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:49:39.005,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:49:40.008,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:49:41.007,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:49:42.011,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:49:43.007,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:49:44.011,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:49:45.012,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:49:46.007,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:49:47.012,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:49:48.014,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:49:49.014,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:49:50.013,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:49:51.012,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:49:52.011,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:49:53.012,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:49:54.008,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:49:55.009,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:49:56.009,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:49:57.007,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:49:58.012,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:49:59.017,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:50:00.016,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:50:01.011,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:50:02.024,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:50:03.017,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:50:04.017,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:50:05.013,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:50:06.016,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:50:07.015,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:50:08.009,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:50:09.017,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:50:10.009,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:50:11.012,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:50:12.014,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:50:13.016,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:50:14.011,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:50:15.019,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:50:16.015,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:50:17.015,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:50:18.013,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:50:19.012,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:50:20.008,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:50:21.018,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:50:22.016,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:50:23.018,AP1,f0:b4:29:db:56:85,-40
2023-06-07,15:50:24.013,AP1,f0:b4:29:db:56:85,-40
