Date,Time,Name,MAC,Value
2023-06-07,10:12:11.040,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:12.033,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:13.034,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:14.033,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:15.034,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:16.037,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:17.039,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:18.038,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:19.032,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:20.035,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:21.032,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:22.034,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:23.041,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:24.036,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:25.037,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:26.040,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:27.035,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:28.041,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:29.042,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:30.042,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:31.040,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:32.041,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:33.046,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:34.038,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:35.040,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:36.039,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:37.042,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:38.048,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:39.042,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:40.044,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:41.045,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:42.043,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:43.045,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:44.042,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:45.043,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:46.046,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:47.044,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:48.042,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:49.046,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:50.046,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:51.047,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:52.048,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:53.053,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:54.049,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:55.049,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:56.048,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:57.051,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:58.048,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:12:59.048,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:13:00.049,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:13:01.057,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:13:02.050,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:13:03.046,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:13:04.048,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:13:05.049,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:13:06.048,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:13:07.056,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:13:08.044,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:13:09.044,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:13:10.047,AP1,f0:b4:29:db:56:85,-52
2023-06-07,10:13:11.050,AP1,f0:b4:29:db:56:85,-52
