Date,Time,Name,MAC,Value
2023-06-07,10:25:15.929,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:16.921,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:17.924,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:18.922,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:19.918,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:20.921,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:21.923,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:22.930,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:23.922,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:24.923,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:25.924,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:26.926,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:27.917,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:28.925,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:29.928,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:30.923,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:31.928,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:32.928,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:33.926,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:34.921,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:35.921,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:36.923,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:37.925,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:38.929,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:39.934,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:40.935,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:41.929,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:42.928,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:43.936,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:44.930,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:45.931,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:46.930,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:47.928,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:48.926,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:49.934,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:50.925,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:51.925,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:52.930,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:53.937,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:54.930,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:55.933,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:56.928,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:57.934,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:58.935,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:25:59.935,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:26:00.936,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:26:01.934,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:26:02.932,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:26:03.934,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:26:04.937,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:26:05.934,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:26:06.943,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:26:07.934,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:26:08.937,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:26:09.935,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:26:10.940,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:26:11.935,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:26:12.937,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:26:13.932,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:26:14.940,AP1,f0:b4:29:db:56:85,-45
2023-06-07,10:26:15.940,AP1,f0:b4:29:db:56:85,-45
