Date,Time,Name,MAC,Value
2023-06-14,20:53:14.802,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:15.797,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:16.804,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:17.794,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:18.809,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:19.800,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:20.797,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:21.799,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:22.798,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:23.811,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:24.806,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:25.792,AP1,f0:b4:29:db:56:85,-42
2023-06-14,20:53:26.825,AP1,f0:b4:29:db:56:85,-42
2023-06-14,20:53:27.791,AP1,f0:b4:29:db:56:85,-47
2023-06-14,20:53:28.813,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:29.809,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:30.810,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:31.807,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:32.813,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:33.797,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:34.809,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:35.807,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:36.812,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:37.806,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:38.806,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:39.792,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:40.793,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:41.802,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:42.812,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:43.806,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:44.807,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:45.812,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:46.807,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:47.807,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:48.809,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:49.805,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:50.800,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:51.805,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:52.810,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:53.812,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:54.801,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:55.804,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:56.805,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:57.810,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:58.807,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:53:59.802,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:54:00.812,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:54:01.811,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:54:02.806,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:54:03.806,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:54:04.815,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:54:05.803,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:54:06.816,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:54:07.815,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:54:08.812,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:54:09.805,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:54:10.809,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:54:11.809,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:54:12.815,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:54:13.814,AP1,f0:b4:29:db:56:85,-45
2023-06-14,20:54:14.809,AP1,f0:b4:29:db:56:85,-45
