Date,Time,Name,MAC,Value
2023-06-14,19:40:25.827,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:26.818,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:27.813,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:28.827,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:29.815,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:30.820,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:31.819,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:32.821,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:33.823,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:34.825,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:35.817,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:36.819,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:37.819,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:38.826,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:39.815,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:40.820,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:41.818,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:42.828,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:43.824,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:44.818,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:45.811,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:46.818,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:47.825,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:48.827,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:49.823,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:50.821,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:51.827,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:52.830,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:53.825,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:54.819,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:55.822,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:56.825,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:57.830,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:58.825,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:40:59.822,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:41:00.822,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:41:01.826,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:41:02.826,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:41:03.826,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:41:04.823,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:41:05.830,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:41:06.829,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:41:07.836,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:41:08.834,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:41:09.826,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:41:10.834,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:41:11.835,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:41:12.822,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:41:13.830,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:41:14.825,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:41:15.832,AP1,f0:b4:29:db:56:85,-44
2023-06-14,19:41:16.841,AP1,f0:b4:29:db:56:85,-49
2023-06-14,19:41:17.843,AP1,f0:b4:29:db:56:85,-49
2023-06-14,19:41:18.839,AP1,f0:b4:29:db:56:85,-49
2023-06-14,19:41:19.845,AP1,f0:b4:29:db:56:85,-49
2023-06-14,19:41:20.850,AP1,f0:b4:29:db:56:85,-49
2023-06-14,19:41:21.843,AP1,f0:b4:29:db:56:85,-49
2023-06-14,19:41:22.846,AP1,f0:b4:29:db:56:85,-49
2023-06-14,19:41:23.847,AP1,f0:b4:29:db:56:85,-49
2023-06-14,19:41:24.834,AP1,f0:b4:29:db:56:85,-39
2023-06-14,19:41:25.844,AP1,f0:b4:29:db:56:85,-42
